,Termo,Frequência Absoluta,Frequência Relativa (%)
1744,arranjar,1,0.05
1733,ficarem,1,0.05
1745,vacinas,1,0.05
1760,agentes,1,0.05
1761,biológicos,1,0.05
1754,enorme,1,0.05
1753,esforço,1,0.05
1752,veem,1,0.05
1762,químicos,1,0.05
1763,manipular,1,0.05
1764,padrões,1,0.05
1751,diferença,1,0.05
1750,iriam,1,0.05
1766,comportamento,1,0.05
1748,metidos,1,0.05
1747,incompetentes,1,0.05
1767,cidadãos,1,0.05
1746,estudando,1,0.05
1734,parecidos,1,0.05
1732,vindo,1,0.05
1695,lugares,1,0.05
1797,supera,1,0.05
1799,dada,1,0.05
1708,decodificação,1,0.05
1707,sofisticada,1,0.05
1706,desinformação,1,0.05
1705,publicaram,1,0.05
1704,saberemos,1,0.05
1703,vivos,1,0.05
1800,entidade,1,0.05
1701,tratando,1,0.05
1801,calculada,1,0.05
1700,data,1,0.05
1699,encontrei,1,0.05
1698,segredo,1,0.05
1697,atingem,1,0.05
1696,mundos,1,0.05
1710,ajudou,1,0.05
1712,global,1,0.05
1731,pausar,1,0.05
1794,contagioso,1,0.05
1778,fichas,1,0.05
1779,descrevem,1,0.05
1781,baseando,1,0.05
1782,detalhe,1,0.05
1784,aproveitar,1,0.05
1786,amanhã,1,0.05
1723,imitados,1,0.05
1722,partido,1,0.05
1787,perdeu,1,0.05
1721,principais,1,0.05
1720,garantir,1,0.05
1789,movimenta,1,0.05
1790,altos,1,0.05
1717,simplesmente,1,0.05
1791,lucros,1,0.05
1844,noticiado,1,0.05
1846,mortas,1,0.05
1943,biológica,1,0.05
1921,tenta,1,0.05
1922,sair,1,0.05
1563,óbito,1,0.05
1923,acreditando,1,0.05
1924,surge,1,0.05
1925,diversão,1,0.05
1561,colega,1,0.05
1926,internet,1,0.05
1560,contado,1,0.05
1927,pavor,1,0.05
1928,jornais,1,0.05
1559,período,1,0.05
1929,ênfase,1,0.05
1558,cabeça.abençoado,1,0.05
1557,mancha,1,0.05
1556,sinusite,1,0.05
1564,ontem,1,0.05
1565,saiu,1,0.05
1554,certas,1,0.05
1566,tubo,1,0.05
1915,tchau,1,0.05
1577,perdas,1,0.05
1576,luto,1,0.05
1575,trabalho,1,0.05
1574,usadas,1,0.05
1916,beira,1,0.05
1573,esperando,1,0.05
1917,prefiro,1,0.05
1918,notícias,1,0.05
1919,ruins,1,0.05
1571,clínica,1,0.05
1570,soube,1,0.05
1920,cuida,1,0.05
1568,precisamos,1,0.05
1567,quarentena,1,0.05
1555,estáva,1,0.05
1553,resfriada,1,0.05
1913,ficasse,1,0.05
1542,comenda,1,0.05
1540,prêmio,1,0.05
1539,cnpq,1,0.05
1940,criou,1,0.05
1537,departamento,1,0.05
1536,ufpr,1,0.05
1535,emérito,1,0.05
1534,jfontana,1,0.05
1941,spray,1,0.05
1533,fontana,1,0.05
1532,domingos,1,0.05
1531,josé,1,0.05
1942,arma,1,0.05
1530,uk,1,0.05
1529,sussex,1,0.05
1528,east,1,0.05
1541,paranaense,1,0.05
1543,mérito,1,0.05
1931,adolescente,1,0.05
1544,farmacêutico,1,0.05
1758,misturar,1,0.05
1552,difícil,1,0.05
1551,jejum.realmente,1,0.05
1550,mês,1,0.05
1549,kg,1,0.05
1933,geração,1,0.05
1548,gasto,1,0.05
1547,jaqueline,1,0.05
1934,tomam,1,0.05
1935,refrigerante,1,0.05
1936,mamadeira,1,0.05
1546,blicidade,1,0.05
1937,real,1,0.05
1938,intenção,1,0.05
1545,cff,1,0.05
1914,credível,1,0.05
1579,continuar,1,0.05
1847,conveniente,1,0.05
1870,acreditaram,1,0.05
1872,tossi,1,0.05
1873,caseiro,1,0.05
1874,lascada,1,0.05
1875,facilitar,1,0.05
1876,origem,1,0.05
1878,site,1,0.05
1879,extraterrestes,1,0.05
1880,ufo,1,0.05
1881,spotlight,1,0.05
1882,on,1,0.05
1883,boato,1,0.05
1884,sites,1,0.05
1885,achando,1,0.05
1610,apresesnta,1,0.05
1609,passaram,1,0.05
1871,falei,1,0.05
1869,rindo,1,0.05
1886,incrível,1,0.05
1868,provavelmente,1,0.05
1848,celular,1,0.05
1849,cameras,1,0.05
1850,incrivelmente,1,0.05
1851,potentes,1,0.05
1852,filmou,1,0.05
1854,kk,1,0.05
1855,entrei,1,0.05
1856,filmaria,1,0.05
1857,leva,1,0.05
1859,governo,1,0.05
1860,questiono,1,0.05
1861,tamanho,1,0.05
1862,mostrei,1,0.05
1865,bobagem,1,0.05
1867,falácias,1,0.05
1608,agressivas,1,0.05
1887,tais,1,0.05
1912,talvez,1,0.05
1591,medica,1,0.05
1590,orientação,1,0.05
1588,nào,1,0.05
1905,nessa,1,0.05
1587,medo.pq,1,0.05
1586,cortisona,1,0.05
1906,movida,1,0.05
1584,deveriam,1,0.05
1907,compatriotas,1,0.05
1583,ouro,1,0.05
1908,mataram,1,0.05
1909,overdose,1,0.05
1581,passar,1,0.05
1580,saudáveis,1,0.05
1910,falhas,1,0.05
1911,exagerado,1,0.05
1904,próximos,1,0.05
1903,rapaz,1,0.05
1607,primeiros,1,0.05
1902,governantes,1,0.05
1605,daí,1,0.05
1896,snopes.com,1,0.05
1604,demais,1,0.05
1603,estoca…ver,1,0.05
1602,dei,1,0.05
1601,diversos,1,0.05
1600,vacina,1,0.05
1599,um.monte,1,0.05
1598,enxada,1,0.05
1898,monstros,1,0.05
1597,devia,1,0.05
1596,valha,1,0.05
1595,errado,1,0.05
1593,descoberta,1,0.05
1901,envolve,1,0.05
0,rico,1,0.05
1026,falecimento,1,0.05
1313,velha,1,0.05
531,termo,1,0.05
545,saiam,1,0.05
544,placas,1,0.05
542,peixe,1,0.05
540,curada,1,0.05
539,bisavó,1,0.05
538,índio,1,0.05
537,descendentes,1,0.05
536,folha,1,0.05
532,responsabilidade,1,0.05
530,assinou,1,0.05
1312,atrás,1,0.05
528,adolescência,1,0.05
525,longo,1,0.05
524,crônicas,1,0.05
523,pneumonias,1,0.05
522,cima,1,0.05
519,jogar,1,0.05
516,no.qie,1,0.05
510,enganam,1,0.05
509,limao,1,0.05
546,catarro,1,0.05
549,corajosa,1,0.05
550,milagre.pois,1,0.05
552,andar.pesquisem,1,0.05
578,mesenger,1,0.05
577,saudenpode,1,0.05
576,outrasncoosanp,1,0.05
575,tove,1,0.05
574,familja,1,0.05
573,vcne,1,0.05
572,proteja,1,0.05
571,resto,1,0.05
570,receitam.o,1,0.05
569,naturalistas,1,0.05
567,consumir,1,0.05
566,fácil,1,0.05
565,melhor.mas,1,0.05
563,sim.o,1,0.05
559,iram,1,0.05
556,excesso,1,0.05
555,conclusões,1,0.05
554,tirem,1,0.05
553,peixe.e,1,0.05
508,bater,1,0.05
507,amada,1,0.05
506,concentrado,1,0.05
468,acerola,1,0.05
466,chicória,1,0.05
465,cebolinha,1,0.05
464,verde,1,0.05
463,cheiro,1,0.05
461,add,1,0.05
453,inbox,1,0.05
452,desativarem,1,0.05
451,acaso,1,0.05
448,desativam,1,0.05
445,pessoal,1,0.05
444,filhos,1,0.05
442,bênção,1,0.05
441,demerarva,1,0.05
440,açúcar,1,0.05
439,melado,1,0.05
438,jatobá,1,0.05
437,casca,1,0.05
434,muoto,1,0.05
433,expctora,1,0.05
467,sucos,1,0.05
473,asmática,1,0.05
505,válidas,1,0.05
474,joguei,1,0.05
504,intejra,1,0.05
502,consome,1,0.05
498,feira,1,0.05
496,plaquetas,1,0.05
494,procurem,1,0.05
493,válido,1,0.05
492,cápsula,1,0.05
491,favo,1,0.05
489,possa,1,0.05
488,bv,1,0.05
486,quarto,1,0.05
485,coloca.ametade,1,0.05
484,qie,1,0.05
482,cebloa,1,0.05
481,me.dizer,1,0.05
480,oi,1,0.05
479,colheres,1,0.05
477,antibioticos,1,0.05
475,todas,1,0.05
583,cotar,1,0.05
584,engolir,1,0.05
585,sera,1,0.05
696,descendente,1,0.05
694,venho,1,0.05
692,tomé,1,0.05
691,contigo,1,0.05
690,eucalipto,1,0.05
689,vapor,1,0.05
688,inalação,1,0.05
687,naturais,1,0.05
683,gotas,1,0.05
682,misturado,1,0.05
681,própolis,1,0.05
679,malva,1,0.05
678,gargarejo,1,0.05
677,arranhar,1,0.05
675,sentiu,1,0.05
674,poucas,1,0.05
673,paciência,1,0.05
672,completa,1,0.05
669,persistência,1,0.05
668,disciplina,1,0.05
695,gerações,1,0.05
697,índios,1,0.05
666,friend,1,0.05
698,vó,1,0.05
729,pergunta,1,0.05
728,dúzia,1,0.05
725,trocar,1,0.05
723,balinha,1,0.05
722,pensa,1,0.05
721,upa/posto,1,0.05
719,modo,1,0.05
718,comprando,1,0.05
717,louco,1,0.05
713,desamatasona,1,0.05
710,fraquinho,1,0.05
709,comum,1,0.05
708,desametasona,1,0.05
706,vender,1,0.05
705,khalil,1,0.05
703,ajudam,1,0.05
701,suplementos,1,0.05
700,superalimentos,1,0.05
699,ultilizou,1,0.05
667,requer,1,0.05
665,old,1,0.05
586,giz,1,0.05
623,escorro,1,0.05
621,cubos,1,0.05
617,ralatopor,1,0.05
616,propriedade,1,0.05
614,perde,1,0.05
613,aproveitam,1,0.05
612,relata,1,0.05
611,espera,1,0.05
608,evaporam,1,0.05
607,temperaturas,1,0.05
605,colocado,1,0.05
602,más,1,0.05
600,valido,1,0.05
598,completo,1,0.05
595,tomate,1,0.05
594,faltou,1,0.05
591,recuperando,1,0.05
590,juro,1,0.05
588,tomr,1,0.05
587,cha,1,0.05
622,gelo,1,0.05
625,comendo,1,0.05
664,my,1,0.05
629,pouquíssimas,1,0.05
663,amigdalite,1,0.05
662,respiratórias,1,0.05
660,utilizei,1,0.05
655,intoxicando,1,0.05
654,acabam,1,0.05
653,fortes,1,0.05
649,maioria,1,0.05
645,hoje,1,0.05
644,tratavam,1,0.05
643,antigamente,1,0.05
642,bactericidas,1,0.05
641,funcionam,1,0.05
640,enxofre,1,0.05
639,similares,1,0.05
638,sulforafos,1,0.05
636,rica,1,0.05
634,possui,1,0.05
633,cientificamente,1,0.05
631,avó,1,0.05
431,expectorante,1,0.05
429,rela…ver,1,0.05
426,fornecer,1,0.05
167,farmacologia,1,0.05
163,terceira,1,0.05
162,considerada,1,0.05
161,nutrição,1,0.05
160,substâncias,1,0.05
159,destas,1,0.05
158,existência,1,0.05
156,glúten,1,0.05
155,lactose,1,0.05
153,pães,1,0.05
152,leite,1,0.05
151,consumo,1,0.05
150,restrições,1,0.05
146,necessidade,1,0.05
145,antecipou,1,0.05
144,raciocínio,1,0.05
142,precisaria,1,0.05
140,linfa,1,0.05
139,fluidez,1,0.05
138,humores,1,0.05
164,arte,1,0.05
168,cirurgia,1,0.05
134,grego,1,0.05
169,filósofos,1,0.05
229,revelam,1,0.05
225,lo,1,0.05
224,supleme…ver,1,0.05
223,fazemos,1,0.05
220,sim.pensei,1,0.05
218,casa.aumentando,1,0.05
216,vivi,1,0.05
215,facilidade,1,0.05
213,pega,1,0.05
210,fortalece,1,0.05
206,colo…ver,1,0.05
196,eliminar,1,0.05
194,temperatura,1,0.05
192,aquecer,1,0.05
188,gengibre,1,0.05
182,impossível,1,0.05
173,importância,1,0.05
171,a.c,1,0.05
170,platão,1,0.05
136,pérgamo,1,0.05
132,diniz,1,0.05
240,farmacêuticas,1,0.05
74,escolheria,1,0.05
72,medicar,1,0.05
71,escolher,1,0.05
61,verificar,1,0.05
46,coquitel,1,0.05
42,recuperação,1,0.05
40,hidroxocloroquina,1,0.05
38,mostra,1,0.05
35,ficaria,1,0.05
34,agravando,1,0.05
31,receberam,1,0.05
28,receber,1,0.05
27,poderiam,1,0.05
26,renais,1,0.05
22,sênior,1,0.05
21,prevent,1,0.05
18,faturando,1,0.05
17,vendendo,1,0.05
13,multiplicação,1,0.05
9,anunciam,1,0.05
73,esperar,1,0.05
75,duvida,1,0.05
131,lucilia,1,0.05
77,pomada,1,0.05
125,dificilmente,1,0.05
123,comprova,1,0.05
115,obten,1,0.05
110,bastante,1,0.05
109,passado,1,0.05
108,falavam,1,0.05
106,pais,1,0.05
105,esqueça,1,0.05
104,aprovar,1,0.05
100,registro,1,0.05
99,preventivo,1,0.05
97,😉,1,0.05
96,curandeirismo,1,0.05
94,raiva,1,0.05
88,parem,1,0.05
87,informe,1,0.05
86,blz,1,0.05
82,ivomec,1,0.05
80,galera,1,0.05
239,indústrias,1,0.05
241,perdem,1,0.05
425,obrigados,1,0.05
390,entao,1,0.05
386,gruponde,1,0.05
384,piorar,1,0.05
382,alho.eu,1,0.05
379,medico,1,0.05
377,aceitarem,1,0.05
376,humanidade,1,0.05
373,teoria,1,0.05
369,entende,1,0.05
367,obeso,1,0.05
363,comeu,1,0.05
361,farmáceutica,1,0.05
356,foto,1,0.05
353,el…ver,1,0.05
351,mandar,1,0.05
350,feito,1,0.05
346,respiratórios,1,0.05
343,trato,1,0.05
342,quantidades,1,0.05
341,testo,1,0.05
388,começar,1,0.05
392,ajude,1,0.05
338,brinca,1,0.05
394,cabeca,1,0.05
424,direto,1,0.05
423,fizerem,1,0.05
422,esconder,1,0.05
421,escondem,1,0.05
419,ti,1,0.05
418,manipulação.hoje,1,0.05
416,fármacos,1,0.05
415,libertei,1,0.05
413,fazia,1,0.05
410,2x,1,0.05
409,d'água,1,0.05
408,copo,1,0.05
407,sódio,1,0.05
406,bicarbonato,1,0.05
404,urinária,1,0.05
401,sentindo,1,0.05
400,manda,1,0.05
399,escondidas,1,0.05
396,os.dias,1,0.05
339,vit,1,0.05
336,tao,1,0.05
242,grana,1,0.05
290,consumirem,1,0.05
284,obrigar,1,0.05
282,peço,1,0.05
279,todo.dia,1,0.05
273,relatar,1,0.05
271,alcance,1,0.05
270,farei,1,0.05
269,acontecer,1,0.05
268,masss,1,0.05
267,cure,1,0.05
264,quiser,1,0.05
262,disposicao,1,0.05
257,salvas,1,0.05
253,deixe,1,0.05
252,acredito…ver,1,0.05
250,considerar,1,0.05
249,devemos,1,0.05
248,cia,1,0.05
245,considerando,1,0.05
244,manipulado,1,0.05
289,orientar,1,0.05
292,acredita…ver,1,0.05
334,chegar,1,0.05
293,aumenta,1,0.05
333,cavalares,1,0.05
332,melhore,1,0.05
330,inflamatórios,1,0.05
328,poderes,1,0.05
326,con,1,0.05
325,nunca…ver,1,0.05
321,charlatona,1,0.05
319,vir,1,0.05
317,fizer,1,0.05
316,desafio,1,0.05
314,vovó,1,0.05
309,quiabo,1,0.05
306,riscos,1,0.05
305,diminui,1,0.05
304,suficiente,1,0.05
301,manutenção,1,0.05
299,consumido,1,0.05
296,controla,1,0.05
294,pressao,1,0.05
730,aciclovi,1,0.05
732,viro,1,0.05
733,alguem,1,0.05
1152,tratado,1,0.05
1147,eran,1,0.05
1143,aki,1,0.05
1142,valo,1,0.05
1141,desalentados,1,0.05
1139,resolver,1,0.05
1138,tylenol,1,0.05
1136,tome,1,0.05
1134,rapido,1,0.05
1130,desinflama,1,0.05
1128,geralmente,1,0.05
1126,três,1,0.05
1125,segunda,1,0.05
1124,ano,1,0.05
1123,triste,1,0.05
1122,sufoco,1,0.05
1121,daquele,1,0.05
1120,tirou,1,0.05
1119,bombinha,1,0.05
1118,severa,1,0.05
1148,favoraveis,1,0.05
1153,materia,1,0.05
1116,fechando,1,0.05
1154,único,1,0.05
1182,máximo,1,0.05
1177,tenho…ver,1,0.05
1176,exatamente,1,0.05
1174,alergico,1,0.05
1173,levemente,1,0.05
1172,inflamada,1,0.05
1171,coriza,1,0.05
1170,baixa,1,0.05
1167,fevereiro,1,0.05
1166,parecer,1,0.05
1164,gastamos,1,0.05
1163,😍,1,0.05
1162,dúvida,1,0.05
1161,dica,1,0.05
1159,indicando,1,0.05
1158,comece,1,0.05
1157,ola,1,0.05
1156,🙏🏻,1,0.05
1155,crises,1,0.05
1117,laringe,1,0.05
1115,incha,1,0.05
1186,alias,1,0.05
1089,co.prei,1,0.05
1086,remediio,1,0.05
1085,quefz,1,0.05
1084,empresas,1,0.05
1077,inicia,1,0.05
1076,acora,1,0.05
1075,affs,1,0.05
1074,ferro,1,0.05
1071,barato,1,0.05
1070,preço,1,0.05
1069,faixa,1,0.05
1068,alheias,1,0.05
1067,brincam,1,0.05
1066,abutres,1,0.05
1063,realidade,1,0.05
1062,fugir,1,0.05
1060,inventar,1,0.05
1059,adoram,1,0.05
1056,impressionante,1,0.05
1055,sentido,1,0.05
1088,receitas,1,0.05
1090,vendem..bom,1,0.05
1114,prednisolona,1,0.05
1091,liquido,1,0.05
1113,veia,1,0.05
1112,hidrocortisona,1,0.05
1110,resolveu,1,0.05
1109,única,1,0.05
1108,direito,1,0.05
1107,andar,1,0.05
1106,bonquite,1,0.05
1105,crise,1,0.05
1104,hernia,1,0.05
1103,cachorra,1,0.05
1102,comprar,1,0.05
1101,ia,1,0.05
1098,aguardar,1,0.05
1097,prehudicando,1,0.05
1096,acaba,1,0.05
1095,prejudicam,1,0.05
1094,aliás,1,0.05
1093,retenham,1,0.05
1092,ixi,1,0.05
1184,alérgica,1,0.05
1187,costumam,1,0.05
1053,hematologica,1,0.05
1283,curandeiro,1,0.05
1280,amor,1,0.05
1279,campanha,1,0.05
1277,doou,1,0.05
1276,sinal,1,0.05
1275,produz,1,0.05
1274,anitta,1,0.05
1273,vermífugo,1,0.05
1272,insistindo,1,0.05
1271,comprovada,1,0.05
1269,salve,1,0.05
1267,foda,1,0.05
1265,motivos,1,0.05
1264,boicotando,1,0.05
1263,comprimido,1,0.05
1262,centavos,1,0.05
1261,custo,1,0.05
1260,fábrica,1,0.05
1259,exército,1,0.05
1257,fabricar,1,0.05
1282,perdendo,1,0.05
1284,pau,1,0.05
1254,vencida,1,0.05
1285,araque,1,0.05
1311,voltou,1,0.05
1309,einstein,1,0.05
1308,albert,1,0.05
1307,oncologista,1,0.05
1306,trabalha,1,0.05
1305,yamagushi,1,0.05
1303,dra,1,0.05
1298,lockdown,1,0.05
1297,invés,1,0.05
1296,historinha,1,0.05
1295,inventando,1,0.05
1294,nego,1,0.05
1293,contaminar,1,0.05
1292,capacidade,1,0.05
1291,h1n1,1,0.05
1290,potente,1,0.05
1289,mortal,1,0.05
1287,milagroso,1,0.05
1286,salvação,1,0.05
1255,interessa,1,0.05
1253,patente,1,0.05
1188,ha,1,0.05
1214,tantos,1,0.05
1212,🤦‍♀️,1,0.05
1210,divulgar,1,0.05
1209,deviam,1,0.05
1206,confio,1,0.05
1205,manchinha,1,0.05
1204,chegou,1,0.05
1203,sumiram,1,0.05
1202,rapidinho,1,0.05
1201,soro,1,0.05
1199,aparecer,1,0.05
1198,anteriores,1,0.05
1197,sarampo,1,0.05
1196,suspeitou,1,0.05
1195,manchinhas,1,0.05
1193,upa,1,0.05
1192,mãos,1,0.05
1191,ouvido,1,0.05
1190,segui,1,0.05
1189,porem,1,0.05
1213,divulgam,1,0.05
1215,piolho,1,0.05
1252,antigo,1,0.05
1216,resolve,1,0.05
1251,lote,1,0.05
1250,gastando,1,0.05
1249,empresários,1,0.05
1248,bolso,1,0.05
1247,enxer,1,0.05
1245,associada,1,0.05
1234,ceará,1,0.05
1233,secretário,1,0.05
1232,roberto,1,0.05
1231,dexametazona,1,0.05
1230,eficacia,1,0.05
1229,depoimentos,1,0.05
1228,pedacinho,1,0.05
1227,coma,1,0.05
1226,vazio,1,0.05
1224,crú,1,0.05
1223,hidroxi,1,0.05
1219,coronárias,1,0.05
1217,ivermectina,1,0.05
1054,respiratoria,1,0.05
1052,doenca,1,0.05
735,estudado,1,0.05
855,preferido,1,0.05
853,ixiiiii,1,0.05
851,sara,1,0.05
849,tendão,1,0.05
848,inflamação,1,0.05
845,crescida,1,0.05
844,nasal,1,0.05
840,rematoide,1,0.05
838,portadores,1,0.05
837,libere,1,0.05
835,entender,1,0.05
832,sarcasmo,1,0.05
831,entendeu,1,0.05
830,inabalável,1,0.05
829,índole,1,0.05
828,caráter,1,0.05
827,competentes,1,0.05
826,phd,1,0.05
825,doutorado,1,0.05
823,macho,1,0.05
854,mexeu,1,0.05
857,treta,1,0.05
821,harvard,1,0.05
859,segura,1,0.05
888,depende,1,0.05
886,😱,1,0.05
885,curados,1,0.05
884,tratou,1,0.05
880,proibido,1,0.05
879,terminantemente,1,0.05
877,zero,1,0.05
876,letalidade,1,0.05
875,anticoagulante,1,0.05
874,libanês,1,0.05
873,sírio,1,0.05
869,caralho,1,0.05
868,meme,1,0.05
867,rivotril,1,0.05
864,explicações,1,0.05
863,virão,1,0.05
862,infectologia,1,0.05
861,especialistas,1,0.05
860,fanáticos,1,0.05
822,respeita,1,0.05
820,epidemias,1,0.05
892,acelerava,1,0.05
769,contato,1,0.05
767,criada,1,0.05
766,anticorpos,1,0.05
765,pcr,1,0.05
764,curiosa,1,0.05
763,alzheimer,1,0.05
762,associam,1,0.05
761,manifestam,1,0.05
759,manifestou,1,0.05
757,físicos,1,0.05
756,manifesta,1,0.05
754,nervos,1,0.05
753,alojado,1,0.05
751,físicas,1,0.05
750,manifestações,1,0.05
747,compresa,1,0.05
746,mente,1,0.05
742,conversando,1,0.05
740,viru,1,0.05
739,descobrir,1,0.05
768,ambiente,1,0.05
770,animais,1,0.05
819,avançadas,1,0.05
771,selvagens,1,0.05
815,enteressa,1,0.05
812,perto,1,0.05
810,referência,1,0.05
805,cegas,1,0.05
803,haver,1,0.05
799,auto,1,0.05
794,👌🏻,1,0.05
793,hahahahahahahaha,1,0.05
792,artmia,1,0.05
791,arritmia,1,0.05
790,cinco,1,0.05
789,besteira,1,0.05
788,trinta,1,0.05
787,científico,1,0.05
781,rápido,1,0.05
780,pararam,1,0.05
778,kkkkkll,1,0.05
776,piga,1,0.05
775,urra,1,0.05
889,sao,1,0.05
895,circulação,1,0.05
1051,materias,1,0.05
1019,existente,1,0.05
1012,desta,1,0.05
1011,fonte,1,0.05
1010,postar,1,0.05
1008,acelera,1,0.05
1007,afirmação,1,0.05
1006,absurda,1,0.05
1003,revisto,1,0.05
1001,proibiram,1,0.05
1000,confusa,1,0.05
998,inflamatório,1,0.05
997,vcs,1,0.05
996,formiga,1,0.05
995,galinha,1,0.05
994,bosta,1,0.05
992,ouvi,1,0.05
991,grávida,1,0.05
989,reumatóide,1,0.05
987,resta,1,0.05
986,fé,1,0.05
1016,faleceu,1,0.05
1020,recebeu,1,0.05
983,peso,1,0.05
1021,sequinte,1,0.05
1049,comeco,1,0.05
1048,falaram,1,0.05
1045,recomendação,1,0.05
1042,surja,1,0.05
1041,buscar,1,0.05
1039,😔,1,0.05
1038,provoca,1,0.05
1037,hospitalar,1,0.05
1036,dosagem,1,0.05
1035,irmã,1,0.05
1034,acompanhamento,1,0.05
1033,medicameto,1,0.05
1032,viva,1,0.05
1031,constantemente,1,0.05
1029,tomou,1,0.05
1027,proprio,1,0.05
1,pobre,1,0.05
1025,diário,1,0.05
1024,sogra,1,0.05
984,diagnóstico,1,0.05
980,àquelas,1,0.05
898,teste,1,0.05
936,estado,1,0.05
934,paciente,1,0.05
933,eficiente,1,0.05
929,diretamente,1,0.05
927,recentemente,1,0.05
926,descobriu,1,0.05
925,porém,1,0.05
924,testando,1,0.05
920,siim,1,0.05
919,querendo,1,0.05
914,diferente,1,0.05
913,predinisona,1,0.05
910,maas,1,0.05
909,hora,1,0.05
906,viesse,1,0.05
904,recomendou,1,0.05
903,autoimune,1,0.05
902,hipócrita,1,0.05
900,rua,1,0.05
899,culpa,1,0.05
935,atingiu,1,0.05
938,intubação,1,0.05
975,ficava,1,0.05
939,agir,1,0.05
974,provocada,1,0.05
970,combinação,1,0.05
969,situação,1,0.05
968,exatas,1,0.05
967,prescrição,1,0.05
964,suposições,1,0.05
962,chances,1,0.05
961,aumento,1,0.05
960,corticosteróides,1,0.05
959,evitassem,1,0.05
958,pedido,1,0.05
956,usou,1,0.05
953,certos,1,0.05
950,clooroquina,1,0.05
947,administrado,1,0.05
945,surtido,1,0.05
943,juntamente,1,0.05
941,entubados,1,0.05
940,agravados,1,0.05
2051,chegue,1,0.05
