,Termo,Frequência Absoluta,Frequência Relativa (%)
1511,consigo,1,0.06
1510,sistêmico,1,0.06
1509,eritematoso,1,0.06
1508,morram,1,0.06
1507,enfiem,1,0.06
1506,quanta,1,0.06
1505,valoriza,1,0.06
1504,estudaram,1,0.06
1503,kkkkkkkkkkk,1,0.06
1502,inteligência,1,0.06
1501,perdendo,1,0.06
1516,😠,1,0.06
1518,farmácia,1,0.06
1537,indicado,1,0.06
1519,amg,1,0.06
1536,suspenderam,1,0.06
1535,decreto,1,0.06
1534,aceitaram,1,0.06
1533,nāo,1,0.06
1532,combinado,1,0.06
1531,falaram,1,0.06
1530,cobrar,1,0.06
1529,cobrei,1,0.06
1528,precisar,1,0.06
1526,descontrolado,1,0.06
1525,fia,1,0.06
63,sabendo,1,0.06
1523,visto,1,0.06
1522,governador,1,0.06
1521,cobra,1,0.06
1133,nesse,1,0.06
221,salada,1,0.06
1131,delícia,1,0.06
708,porém,1,0.06
706,rigor,1,0.06
705,questionou,1,0.06
704,marca,1,0.06
703,issoooooo,1,0.06
701,🤷🏻‍♀️,1,0.06
378,mudei,1,0.06
699,denunciar,1,0.06
698,jogada.…ver,1,0.06
697,imperial,1,0.06
696,justo,1,0.06
695,justiça,1,0.06
694,priorizar,1,0.06
379,autorizou,1,0.06
692,medidas,1,0.06
691,duas,1,0.06
707,científico,1,0.06
709,instituições,1,0.06
688,bozonaro,1,0.06
710,renomadas,1,0.06
371,ocorrer,1,0.06
724,final,1,0.06
372,futuro,1,0.06
722,oposição,1,0.06
721,unidos,1,0.06
720,estados,1,0.06
719,tantas,1,0.06
718,morrido,1,0.06
717,senão,1,0.06
373,substância,1,0.06
374,suspensos,1,0.06
375,semana,1,0.06
713,ceifadas,1,0.06
376,passada,1,0.06
711,aprende,1,0.06
690,pesos,1,0.06
686,momento,1,0.06
727,anti-ciência,1,0.06
664,bonavita,1,0.06
662,rritadas,1,0.06
661,deixaas,1,0.06
660,presidentee,1,0.06
659,abraçar,1,0.06
658,vaila,1,0.06
657,er,1,0.06
656,shuster,1,0.06
655,editado,1,0.06
390,copiar,1,0.06
391,donald,1,0.06
652,fizesse,1,0.06
651,excluir,1,0.06
394,devolver,1,0.06
649,compartill,1,0.06
648,compartilhamentos,1,0.06
663,ana,1,0.06
665,fanatico,1,0.06
386,sabem,1,0.06
666,conduzido,1,0.06
387,lê,1,0.06
682,chamando,1,0.06
681,cima,1,0.06
680,discutindo,1,0.06
679,tilhar,1,0.06
678,comparti,1,0.06
677,iii,1,0.06
676,rasnandar,1,0.06
675,recusando,1,0.06
674,onunca,1,0.06
672,forma,1,0.06
671,deixade,1,0.06
670,insubordinação,1,0.06
669,acomiha,1,0.06
668,ociedade,1,0.06
370,mudanças,1,0.06
369,entretanto,1,0.06
646,104,1,0.06
338,reforça,1,0.06
340,explique,1,0.06
785,bombinha,1,0.06
341,corrente,1,0.06
783,curitiba,1,0.06
782,rocil,1,0.06
781,isolada,1,0.06
779,cloroquila,1,0.06
778,tratada,1,0.06
345,vozes,1,0.06
775,confirmando,1,0.06
349,desinformada,1,0.06
353,sabia,1,0.06
771,dai-me,1,0.06
770,ibge,1,0.06
769,estadão,1,0.06
787,oxigênio,1,0.06
789,compravar,1,0.06
354,diferentes,1,0.06
790,eficiência,1,0.06
807,emissoras,1,0.06
806,arriscado,1,0.06
804,lroblema,1,0.06
803,funcionando,1,0.06
802,orgaos,1,0.06
327,abrangentes,1,0.06
329,pedido,1,0.06
331,primeiramente,1,0.06
332,dado,1,0.06
333,aval,1,0.06
796,prejudicando,1,0.06
334,base,1,0.06
336,cheia,1,0.06
793,existimos,1,0.06
791,tal,1,0.06
768,conspi…,1,0.06
766,derrubar,1,0.06
729,idolatria,1,0.06
747,livre,1,0.06
745,atividades,1,0.06
744,chapéu,1,0.06
743,chorar,1,0.06
742,gt,1,0.06
741,rindo,1,0.06
740,kkkkkkkkkkkkkkkkk,1,0.06
739,safado,1,0.06
738,esquerdista,1,0.06
737,uns,1,0.06
736,capitão,1,0.06
735,contrariar,1,0.06
363,significado,1,0.06
364,palavra,1,0.06
367,entidade,1,0.06
368,alertou,1,0.06
361,kkkkkkkkkkkkkkkkkkkkkk,1,0.06
748,gusttavo,1,0.06
765,soros,1,0.06
749,lima,1,0.06
764,gorge,1,0.06
763,sp,1,0.06
762,foro,1,0.06
761,comunistas,1,0.06
760,criada,1,0.06
759,mundial,1,0.06
758,farsa,1,0.06
355,recomendação,1,0.06
756,blz,1,0.06
356,grandeeeee,1,0.06
754,doente,1,0.06
753,hora,1,0.06
752,entope,1,0.06
357,confusão,1,0.06
359,mudou,1,0.06
647,comentários,1,0.06
645,coron,1,0.06
1130,fresco,1,0.06
541,faça,1,0.06
539,mó,1,0.06
538,tubaína,1,0.06
537,ajudado,1,0.06
536,espero,1,0.06
455,agradecido,1,0.06
534,amam,1,0.06
533,herdeiros,1,0.06
532,ótimo,1,0.06
457,preferem,1,0.06
459,ofendendo,1,0.06
529,comprimido,1,0.06
528,diabético,1,0.06
527,gosto,1,0.06
526,denunciando,1,0.06
462,forte,1,0.06
540,daora,1,0.06
542,socando,1,0.06
464,falaria,1,0.06
452,🤦🏽‍♀️,1,0.06
559,comprovam,1,0.06
558,científicos,1,0.06
557,matam,1,0.06
556,cigarro,1,0.06
555,álcool,1,0.06
554,diferente,1,0.06
443,educação,1,0.06
552,matou,1,0.06
444,mana,1,0.06
446,serem,1,0.06
549,científicamente,1,0.06
447,raivosos,1,0.06
448,ofensivos,1,0.06
449,credo,1,0.06
450,custa,1,0.06
463,empatia,1,0.06
521,enviando,1,0.06
442,oi,1,0.06
501,cmg,1,0.06
470,please,1,0.06
498,lindo,1,0.06
497,cristão,1,0.06
496,efetivamente,1,0.06
473,direito,1,0.06
493,comprovadamente,1,0.06
474,liga,1,0.06
491,estatísticas,1,0.06
490,lamentável,1,0.06
489,🤬,1,0.06
477,queridinha,1,0.06
487,seguidores,1,0.06
486,digno,1,0.06
484,li,1,0.06
483,lindinha,1,0.06
500,chora,1,0.06
502,tio,1,0.06
520,estariam,1,0.06
503,caras,1,0.06
518,absurdo,1,0.06
517,robôs,1,0.06
516,alerta,1,0.06
515,capinheira,1,0.06
514,alto,1,0.06
513,chapa,1,0.06
512,velha,1,0.06
511,noticia,1,0.06
510,válidos,1,0.06
467,cresce,1,0.06
508,deste,1,0.06
507,formular,1,0.06
506,confiável,1,0.06
505,erraram,1,0.06
468,explicar,1,0.06
560,cannabis,1,0.06
562,haha,1,0.06
395,roubou,1,0.06
401,nação,1,0.06
623,evermectina,1,0.06
622,informações,1,0.06
404,querida,1,0.06
619,postou,1,0.06
618,mímimi,1,0.06
617,encontro,1,0.06
408,perdi,1,0.06
615,ouvir,1,0.06
614,acostumado,1,0.06
613,expulsar,1,0.06
409,mãe,1,0.06
611,publicações,1,0.06
610,aprovar,1,0.06
411,mês,1,0.06
608,antipatica,1,0.06
624,perigoso,1,0.06
626,intoxicação,1,0.06
606,daqui,1,0.06
627,medicamentosa,1,0.06
396,resolve,1,0.06
642,23:06,1,0.06
641,tumultuar,1,0.06
639,bonito,1,0.06
638,sabem.interpretar,1,0.06
637,elogios,1,0.06
636,recebidos,1,0.06
635,insultos,1,0.06
634,obrigado,1,0.06
633,celebro,1,0.06
398,apoia,1,0.06
631,consegue,1,0.06
630,seguir,1,0.06
400,mania,1,0.06
628,politico,1,0.06
607,tia,1,0.06
604,logo,1,0.06
563,doideira,1,0.06
582,letal,1,0.06
430,fizéssemos,1,0.06
432,camba…ver,1,0.06
434,obg,1,0.06
576,escrito,1,0.06
435,falo,1,0.06
574,dica,1,0.06
436,apoiamos,1,0.06
572,sido,1,0.06
570,claroq,1,0.06
569,desbocada,1,0.06
568,antifascista,1,0.06
567,😉,1,0.06
440,iria,1,0.06
441,crianças,1,0.06
564,socar,1,0.06
581,próxima,1,0.06
583,chegar,1,0.06
603,espulsaria,1,0.06
429,merecemos,1,0.06
602,administrador,1,0.06
600,achismo,1,0.06
416,touro,1,0.06
418,gripizinha,1,0.06
597,chances,1,0.06
419,sincero,1,0.06
595,primária,1,0.06
421,conforte,1,0.06
592,refutar,1,0.06
423,irreparável,1,0.06
589,própria,1,0.06
588,baseado,1,0.06
587,tratar,1,0.06
425,evito,1,0.06
426,máximo,1,0.06
808,tv,1,0.06
809,gostam,1,0.06
810,vender,1,0.06
1030,doria,1,0.06
249,tens,1,0.06
1027,defendem,1,0.06
1026,poupem,1,0.06
1025,baladas,1,0.06
1024,energético,1,0.06
1023,whisky,1,0.06
250,mãos,1,0.06
1021,aiii,1,0.06
1020,lugar,1,0.06
1019,masoquista,1,0.06
1018,babaca,1,0.06
1017,drama,1,0.06
1016,instruídos,1,0.06
1015,gde,1,0.06
1014,convenve,1,0.06
1029,ex,1,0.06
1031,infectologista,1,0.06
1012,tupiniquim,1,0.06
247,exossomos,1,0.06
1047,durante,1,0.06
1046,eletro,1,0.06
242,rt-pcr,1,0.06
1044,chega,1,0.06
1043,irresponsável,1,0.06
1042,curou,1,0.06
1041,tomaram,1,0.06
243,criado,1,0.06
1039,cardíaca,1,0.06
1038,óbito,1,0.06
1037,levar,1,0.06
1036,severa,1,0.06
244,intuito,1,0.06
1034,renomado,1,0.06
246,pesquise,1,0.06
1013,imposto,1,0.06
1011,gaveta,1,0.06
1049,dizia,1,0.06
991,alta,1,0.06
989,vicia,1,0.06
260,rolado,1,0.06
987,comparação,1,0.06
986,🤭,1,0.06
261,grana,1,0.06
984,mano,1,0.06
983,mundialmente,1,0.06
982,vulnerabilidade,1,0.06
981,veio,1,0.06
265,relés,1,0.06
979,acelerados,1,0.06
978,protocolos,1,0.06
977,guerra,1,0.06
976,milagre,1,0.06
975,saído,1,0.06
990,altera,1,0.06
992,muitas,1,0.06
1010,nacionalismo,1,0.06
259,publicou,1,0.06
251,teorias,1,0.06
1008,lista,1,0.06
1007,esporte,1,0.06
1006,olhos,1,0.06
252,basta,1,0.06
253,tentar,1,0.06
1003,sonho,1,0.06
1002,passo,1,0.06
255,acreditarem,1,0.06
256,acorda,1,0.06
998,kkkkkkkkkkkkkkkkkkkk,1,0.06
997,kkkkkkkkkkkkk,1,0.06
996,leigas,1,0.06
995,tóxicas,1,0.06
994,saudavel,1,0.06
1048,retiraram,1,0.06
1050,matava,1,0.06
323,acontecer,1,0.06
224,tomavam,1,0.06
1105,mancomunado,1,0.06
1104,peixe,1,0.06
1103,vende,1,0.06
1102,bossal,1,0.06
1101,indústria,1,0.06
1099,mentira,1,0.06
1098,sr,1,0.06
1097,poderia,1,0.06
1096,jamais,1,0.06
1095,avestidos,1,0.06
1094,comprimidos,1,0.06
1093,contém,1,0.06
1092,médica,1,0.06
1091,s0b,1,0.06
1090,hipocrisia,1,0.06
1106,fabricante,1,0.06
482,egotistas,1,0.06
1088,novalgina,1,0.06
216,informado,1,0.06
1129,pãozinho,1,0.06
1128,🥰,1,0.06
1127,adoro,1,0.06
1126,coerente,1,0.06
1125,capacidade,1,0.06
1124,próprios,1,0.06
1121,voltaram,1,0.06
1120,sinceramente,1,0.06
1119,garrafada,1,0.06
1117,desacreditar,1,0.06
1115,manipulação,1,0.06
1114,ocorreu,1,0.06
1113,verificado,1,0.06
1112,sbt.com.br,1,0.06
215,percebo,1,0.06
1089,febrinha,1,0.06
1087,enganou,1,0.06
1051,artigos,1,0.06
1068,graves,1,0.06
1066,anafilático,1,0.06
1065,choque,1,0.06
1064,kounis,1,0.06
236,caminho,1,0.06
1062,cardíacos,1,0.06
239,informar,1,0.06
1060,avaliar,1,0.06
1059,malária,1,0.06
241,exame,1,0.06
1057,liberada,1,0.06
1056,cuidado,1,0.06
1055,cardíaco,1,0.06
1054,ataque,1,0.06
1053,perigosa,1,0.06
1052,🇧🇷,1,0.06
1067,tornar,1,0.06
235,muuuuuu,1,0.06
234,beijos,1,0.06
1070,fatais,1,0.06
1085,acabou,1,0.06
1084,acha,1,0.06
1083,genérico,1,0.06
1082,usooral,1,0.06
1081,mg,1,0.06
1080,stevens-johnson,1,0.06
1079,pele,1,0.06
1078,gastrintestinais,1,0.06
1077,vasculares,1,0.06
1076,sulfato,1,0.06
1075,ems,1,0.06
1074,leucopenia,1,0.06
1073,aplástica,1,0.06
1072,anemia,1,0.06
1071,sangue,1,0.06
974,usaram,1,0.06
973,poucos,1,0.06
972,argumentos,1,0.06
871,tcc,1,0.06
300,cloroquinar,1,0.06
305,larga,1,0.06
866,sombrios,1,0.06
865,dentre,1,0.06
864,ressalvou,1,0.06
863,medico,1,0.06
862,cabelos,1,0.06
861,queda,1,0.06
860,quantidade,1,0.06
859,pesada,1,0.06
858,liquido,1,0.06
857,ingestão,1,0.06
856,criança,1,0.06
855,renal,1,0.06
854,placebo,1,0.06
297,psiquiátrica,1,0.06
872,inclusive,1,0.06
852,imunidade,1,0.06
873,front,1,0.06
890,sofrendo,1,0.06
293,pare,1,0.06
888,medicina,1,0.06
887,método,1,0.06
886,imediatamente,1,0.06
885,recuperei,1,0.06
884,ouvi,1,0.06
883,recuperou,1,0.06
882,infectado,1,0.06
881,direita,1,0.06
879,discussão,1,0.06
878,lidar,1,0.06
876,estresse,1,0.06
875,politizarmos,1,0.06
874,pede,1,0.06
853,amenizar,1,0.06
851,aumentar,1,0.06
266,contador,1,0.06
831,possibilidades,1,0.06
308,kakakaka,1,0.06
311,respirem,1,0.06
827,soluções,1,0.06
313,pastora,1,0.06
315,idolatra,1,0.06
823,quimioterapia,1,0.06
822,respiratórios,1,0.06
821,averiguar,1,0.06
319,doutor,1,0.06
818,duvida,1,0.06
817,motivações,1,0.06
321,parceiro,1,0.06
815,sensacionalismo,1,0.06
814,preocupados,1,0.06
813,feitos,1,0.06
830,descartar,1,0.06
832,d.coração,1,0.06
850,aplicada,1,0.06
307,honesto,1,0.06
849,possibilidade,1,0.06
848,assistida,1,0.06
847,annua,1,0.06
846,artemísia,1,0.06
845,planta,1,0.06
844,desejo,1,0.06
843,riscos,1,0.06
842,agressivo,1,0.06
841,possamos,1,0.06
840,tomara,1,0.06
839,principalmente,1,0.06
838,órgãos,1,0.06
837,nesses,1,0.06
836,peoblemas,1,0.06
834,causando,1,0.06
891,contato,1,0.06
892,afirma,1,0.06
893,oposto,1,0.06
270,acusando,1,0.06
949,google,1,0.06
948,duvidassobre,1,0.06
947,esclarece,1,0.06
946,questionamentos,1,0.06
945,críticas,1,0.06
944,carta,1,0.06
943,enviaram,1,0.06
942,metodologia,1,0.06
941,profissionais,1,0.06
940,mostraram,1,0.06
939,possam,1,0.06
938,evidências,1,0.06
937,apontar,1,0.06
936,comunidade,1,0.06
935,apesar,1,0.06
950,acadêmico,1,0.06
952,busca,1,0.06
288,pfv,1,0.06
953,fiz,1,0.06
970,recuaram,1,0.06
968,crm,1,0.06
967,questão,1,0.06
966,intimidações,1,0.06
965,terror,1,0.06
964,colocaram,1,0.06
963,checar,1,0.06
962,sexta,1,0.06
960,ia,1,0.06
959,kkkkk,1,0.06
958,abraço,1,0.06
957,debate,1,0.06
956,arriscar,1,0.06
269,ba…ver,1,0.06
954,umas,1,0.06
934,inglesa,1,0.06
272,comprovar,1,0.06
932,utilizados,1,0.06
931,confirmaram,1,0.06
910,talvez,1,0.06
909,conseguiu,1,0.06
908,editor,1,0.06
907,veracidade,1,0.06
905,retirada,1,0.06
904,sera,1,0.06
903,d…ver,1,0.06
902,desenhar,1,0.06
901,segurança,1,0.06
900,máxima,1,0.06
286,montagem,1,0.06
898,visa,1,0.06
897,excelente,1,0.06
896,burocracia,1,0.06
895,dada,1,0.06
912,artigo,1,0.06
280,morre,1,0.06
915,algar,1,0.06
924,empresa,1,0.06
273,maneira,1,0.06
929,avaliado,1,0.06
928,afirmava,1,0.06
927,coletar,1,0.06
926,contratada,1,0.06
925,surgisphere,1,0.06
923,fornecidos,1,0.06
916,telecom,1,0.06
276,prescreveu,1,0.06
921,auditoria,1,0.06
920,realizar,1,0.06
919,incapazes,1,0.06
277,cavalo,1,0.06
278,googlada,1,0.06
1737,tóxicos,1,0.06
