,Termo,Frequência Absoluta,Frequência Relativa (%)
1589,chazinho,1,0.05
1588,incomodada,1,0.05
1587,acredito,1,0.05
1586,alemanha,1,0.05
1585,inglaterra,1,0.05
1584,morei,1,0.05
1184,amazônica,1,0.05
1582,ignorante,1,0.05
1580,ordens,1,0.05
1579,dei,1,0.05
1578,presisar,1,0.05
1577,explora,1,0.05
1576,alto,1,0.05
1594,presidentes,1,0.05
1597,curou,1,0.05
1531,later,1,0.05
1598,👍,1,0.05
1639,seguir,1,0.05
1638,cavalcante,1,0.05
1637,meire,1,0.05
1636,concretas,1,0.05
1635,existirem,1,0.05
1633,podendo,1,0.05
1632,caralho,1,0.05
1631,acompanham,1,0.05
1630,deixam,1,0.05
1628,cá,1,0.05
1627,encomendou,1,0.05
1625,24h,1,0.05
1623,pensem,1,0.05
1622,caindo,1,0.05
1621,250,1,0.05
1620,sobreviver,1,0.05
1619,pede,1,0.05
1575,grana,1,0.05
1574,desses,1,0.05
1572,particulares,1,0.05
1571,extremos,1,0.05
1548,hause,1,0.05
1547,zu,1,0.05
1546,bleibst,1,0.05
1545,und,1,0.05
1544,bouche,1,0.05
1543,ferme,1,0.05
1542,spanish,1,0.05
1541,italian,1,0.05
1540,besides,1,0.05
1539,german,1,0.05
1538,french,1,0.05
1537,speak,1,0.05
1536,also,1,0.05
1535,but,1,0.05
1534,uk,1,0.05
1533,cambrigde,1,0.05
1532,on,1,0.05
1549,said,1,0.05
1550,before,1,0.05
1551,you,1,0.05
1563,colaterais.provalvelmente,1,0.05
1570,administrada,1,0.05
1569,oode,1,0.05
1568,continuamos,1,0.05
1567,ofendida,1,0.05
1566,ajudar,1,0.05
1565,horror,1,0.05
1564,alergologicos,1,0.05
1562,morrido,1,0.05
1552,poor,1,0.05
1561,doentes,1,0.05
1560,benefício,1,0.05
1558,observar,1,0.05
1557,alérgicas,1,0.05
1555,rude,1,0.05
1554,tola,1,0.05
1553,thing,1,0.05
1185,homens,1,0.05
918,2020,1,0.05
1183,região,1,0.05
515,desenrolar,1,0.05
543,nível,1,0.05
536,ia,1,0.05
535,quisesse,1,0.05
534,provar,1,0.05
533,contraste,1,0.05
530,psol,1,0.05
529,diretório,1,0.05
528,atendida,1,0.05
527,petralha,1,0.05
526,reproduzir,1,0.05
525,atrás,1,0.05
524,ir,1,0.05
523,basta,1,0.05
522,gratuita,1,0.05
520,perco,1,0.05
519,moral,1,0.05
518,lição,1,0.05
544,intelectual,1,0.05
546,noite,1,0.05
547,passar,1,0.05
565,contrários,1,0.05
576,ficaria,1,0.05
575,recomendado,1,0.05
573,conseguir,1,0.05
572,internada,1,0.05
571,esperaria,1,0.05
570,jamais,1,0.05
569,tomaria,1,0.05
560,dosagens,1,0.05
550,inclui,1,0.05
559,ada,1,0.05
558,recomendada,1,0.05
556,vômito,1,0.05
554,qto,1,0.05
553,daquelas,1,0.05
552,estrangeiros,1,0.05
551,sites,1,0.05
516,adianta,1,0.05
514,acompanha,1,0.05
415,queria,1,0.05
511,dessas,1,0.05
451,conserta,1,0.05
450,imagina,1,0.05
448,ataque,1,0.05
445,depende,1,0.05
444,rápido,1,0.05
442,avanço,1,0.05
440,aplicado,1,0.05
438,tentando,1,0.05
436,valido,1,0.05
433,eata,1,0.05
431,vendo,1,0.05
429,iniciais,1,0.05
428,estágios,1,0.05
425,ofereça,1,0.05
423,perigoso,1,0.05
419,puder,1,0.05
418,pfv,1,0.05
452,quebra,1,0.05
463,resistindo,1,0.05
466,apareça,1,0.05
488,resfriado,1,0.05
510,baixa,1,0.05
509,afirmam,1,0.05
506,científicos,1,0.05
502,liberar,1,0.05
500,infecçao,1,0.05
492,franceses,1,0.05
489,gripe,1,0.05
485,infeccao,1,0.05
467,ligo,1,0.05
482,atras,1,0.05
481,pulmoes,1,0.05
477,diga,1,0.05
476,coincidência,1,0.05
474,indústria,1,0.05
471,público,1,0.05
470,veio,1,0.05
577,mercê,1,0.05
579,respirador,1,0.05
580,tubo,1,0.05
581,respiração,1,0.05
663,esconderia,1,0.05
661,funcionasse,1,0.05
660,paranóico,1,0.05
659,toa,1,0.05
656,olhada,1,0.05
655,reagir,1,0.05
654,debilitada,1,0.05
653,terminais,1,0.05
649,oms,1,0.05
648,seguindo,1,0.05
645,inconclusivos,1,0.05
643,bandido,1,0.05
642,jogando,1,0.05
641,resolverem,1,0.05
640,jogar,1,0.05
639,verdades,1,0.05
638,incentivar,1,0.05
666,tomando,1,0.05
667,recebeu,1,0.05
669,participando,1,0.05
684,janeiro,1,0.05
691,estudar,1,0.05
690,diagnosticada,1,0.05
689,posologia,1,0.05
688,existente,1,0.05
687,aprovação,1,0.05
686,precise,1,0.05
685,relaçao,1,0.05
683,clororoquina,1,0.05
670,brasileiras,1,0.05
682,melhores,1,0.05
680,hiv,1,0.05
679,furada,1,0.05
678,real,1,0.05
673,investindo,1,0.05
672,sairão,1,0.05
671,compostas,1,0.05
635,pega,1,0.05
634,dizendo,1,0.05
633,sabichões,1,0.05
594,fique,1,0.05
603,indo,1,0.05
602,calças,1,0.05
601,baixar,1,0.05
600,começou,1,0.05
599,👀,1,0.05
597,assista,1,0.05
596,🥺,1,0.05
593,alguns,1,0.05
605,deixou,1,0.05
592,assustadoras,1,0.05
591,adversas,1,0.05
590,reações,1,0.05
586,trataria,1,0.05
585,angústia,1,0.05
583,dividir,1,0.05
582,poder,1,0.05
604,contramão,1,0.05
606,daí,1,0.05
632,ceis,1,0.05
621,mandeta,1,0.05
631,acontecer,1,0.05
630,vier,1,0.05
629,merdas,1,0.05
628,consequências,1,0.05
627,segure,1,0.05
625,pretende,1,0.05
623,soubesse,1,0.05
620,sejamenas,1,0.05
608,comprovado,1,0.05
618,recuse,1,0.05
617,contaminado,1,0.05
615,seguinte,1,0.05
614,acredita,1,0.05
613,desenhar,1,0.05
611,tantos,1,0.05
610,contando,1,0.05
417,terrivel,1,0.05
414,terriveis,1,0.05
694,salvos,1,0.05
145,prefiro,1,0.05
188,terríveis,1,0.05
187,vivemos,1,0.05
185,dores,1,0.05
183,suportar,1,0.05
181,aguentamos,1,0.05
174,darem,1,0.05
173,justo,1,0.05
172,achando,1,0.05
171,continuo,1,0.05
170,saídas,1,0.05
169,existir,1,0.05
167,deviam,1,0.05
164,mt,1,0.05
160,pele,1,0.05
159,cor,1,0.05
158,completamente,1,0.05
155,sogra,1,0.05
189,podemos,1,0.05
190,evitar,1,0.05
195,respeito,1,0.05
219,cirurgia,1,0.05
226,procedimento,1,0.05
225,tipo,1,0.05
224,métodos,1,0.05
223,novos,1,0.05
222,competência,1,0.05
221,desacreditar,1,0.05
220,neurológica,1,0.05
217,acaso,1,0.05
196,curiosa,1,0.05
216,saibam,1,0.05
214,saibamos,1,0.05
213,leigos,1,0.05
208,uau,1,0.05
201,determinar,1,0.05
199,exames,1,0.05
198,inúmeros,1,0.05
150,obrigados,1,0.05
143,ate,1,0.05
412,remedios,1,0.05
141,ninguem,1,0.05
88,quais,1,0.05
86,tópicos,1,0.05
85,selecionar,1,0.05
82,regularmente,1,0.05
79,diferenças,1,0.05
75,dorflex,1,0.05
74,barato,1,0.05
69,parei,1,0.05
68,juro,1,0.05
59,aplicadas,1,0.05
57,entanto,1,0.05
50,feitas,1,0.05
24,comentando,1,0.05
21,arriscado,1,0.05
14,humano,1,0.05
13,compatível,1,0.05
4,conhecemos,1,0.05
90,devo,1,0.05
94,advertências,1,0.05
95,fármaco,1,0.05
114,renal,1,0.05
140,bulas,1,0.05
138,dez,1,0.05
137,bater,1,0.05
125,portam,1,0.05
123,aguentam,1,0.05
119,frágil,1,0.05
115,utilize,1,0.05
112,ajustada,1,0.05
97,estreita,1,0.05
110,neurológicas,1,0.05
109,oftalmológicas,1,0.05
108,avaliações,1,0.05
107,submetidos,1,0.05
102,recebem,1,0.05
101,fatal,1,0.05
98,margem,1,0.05
228,realizadas,1,0.05
233,torcer,1,0.05
234,apresentem,1,0.05
240,comum,1,0.05
375,senso,1,0.05
373,considerados,1,0.05
372,sérios,1,0.05
371,momentos,1,0.05
370,burocracia,1,0.05
369,mera,1,0.05
367,tentarem,1,0.05
366,oportunidade,1,0.05
365,oferecer,1,0.05
363,benéfico,1,0.05
361,sérias,1,0.05
360,notícias,1,0.05
359,pipocam,1,0.05
357,inexiste,1,0.05
353,verdadeira,1,0.05
352,autorizasse,1,0.05
349,receber,1,0.05
376,crime,1,0.05
378,terror,1,0.05
381,oposto,1,0.05
396,vms,1,0.05
411,perigos,1,0.05
410,tpdo,1,0.05
403,minimas,1,0.05
402,tres,1,0.05
400,indevido,1,0.05
399,milagrosa,1,0.05
398,ha,1,0.05
394,falo,1,0.05
382,reconhecer,1,0.05
393,responsabilizando,1,0.05
392,procedimentos,1,0.05
391,futuros,1,0.05
390,autorizando,1,0.05
388,assina,1,0.05
387,interna,1,0.05
384,decisão,1,0.05
348,autorização,1,0.05
347,assinaria,1,0.05
345,entrada,1,0.05
253,medica,1,0.05
294,assume,1,0.05
292,cloro,1,0.05
288,saiu,1,0.05
286,tanta,1,0.05
259,utilizando,1,0.05
256,subordinado,1,0.05
255,contratada,1,0.05
251,travando,1,0.05
299,medicina,1,0.05
248,cinco,1,0.05
246,conclusões,1,0.05
245,tirarem,1,0.05
244,pesquisem,1,0.05
243,deuses,1,0.05
242,amor,1,0.05
241,cemitério,1,0.05
296,caracterizar,1,0.05
300,sério,1,0.05
344,lúcida,1,0.05
327,compreendeu,1,0.05
343,globocircus,1,0.05
340,convém,1,0.05
339,cansa,1,0.05
333,termina,1,0.05
331,parecem,1,0.05
330,dificuldade,1,0.05
329,parabéns,1,0.05
325,finalmente,1,0.05
308,lembro,1,0.05
321,brasileiro,1,0.05
319,espalhou,1,0.05
315,assumam,1,0.05
314,paracetamol,1,0.05
313,comprovar,1,0.05
312,semelhantes,1,0.05
311,cientistas,1,0.05
693,poderiam,1,0.05
697,enispiro,1,0.05
1182,áfrica,1,0.05
1020,tratados,1,0.05
1045,sábia,1,0.05
1044,interagir,1,0.05
1043,gostei,1,0.05
1041,tomam,1,0.05
1040,milhões,1,0.05
1039,"2,2",1,0.05
1038,tomá-los,1,0.05
1037,falecido,1,0.05
1036,recife,1,0.05
1034,pesquisado,1,0.05
1031,extremamente,1,0.05
1028,famliares,1,0.05
1027,tenda,1,0.05
1026,encher,1,0.05
1024,fraco,1,0.05
1023,mutante,1,0.05
1022,rolar,1,0.05
1046,saiba,1,0.05
1048,próximo,1,0.05
1049,obrigado,1,0.05
1063,cérebro,1,0.05
1071,assistam,1,0.05
1070,curadas,1,0.05
1068,ultimamente,1,0.05
1067,cuidando,1,0.05
1066,capacitação,1,0.05
1065,fiz,1,0.05
1064,deua,1,0.05
1062,atacando,1,0.05
1051,proteja,1,0.05
1061,coronávirus,1,0.05
1060,ríspides,1,0.05
1059,postagens,1,0.05
1057,comentamos,1,0.05
1056,postamos,1,0.05
1055,chato,1,0.05
1053,♥️,1,0.05
1021,números,1,0.05
1019,serem,1,0.05
965,❤,1,0.05
1018,figurões,1,0.05
989,automedicando,1,0.05
988,valor,1,0.05
987,pagos,1,0.05
986,ensinaremos,1,0.05
985,resistiremos,1,0.05
983,grosseiro,1,0.05
979,predominte,1,0.05
978,achismo,1,0.05
977,ganhando,1,0.05
976,robôs,1,0.05
975,direita,1,0.05
974,costa,1,0.05
973,vive,1,0.05
971,esquerdopata,1,0.05
969,pago,1,0.05
968,robô,1,0.05
967,lida,1,0.05
990,isolado,1,0.05
992,horar,1,0.05
993,melhora,1,0.05
1007,glória,1,0.05
1016,infectada,1,0.05
1015,formas,1,0.05
1013,morreram,1,0.05
1011,cento,1,0.05
1010,quatorze,1,0.05
1009,alegaram,1,0.05
1008,profissionais,1,0.05
1006,mão,1,0.05
996,hiphurra,1,0.05
1005,atrasada,1,0.05
1004,recuperação,1,0.05
1003,juntos,1,0.05
1002,juntas,1,0.05
1001,viva,1,0.05
998,doce,1,0.05
997,felicidades,1,0.05
1074,acesso,1,0.05
1078,proibição,1,0.05
1079,gerar,1,0.05
1080,polêmica,1,0.05
1154,útero,1,0.05
1153,ovário,1,0.05
1152,câncer,1,0.05
1151,miomas,1,0.05
1149,aneurisma,1,0.05
1148,tromboses,1,0.05
1147,perfeito,1,0.05
1146,olhar,1,0.05
1144,criticando,1,0.05
1141,agravamento,1,0.05
1140,porventura,1,0.05
1139,usá-lo,1,0.05
1138,comprobatórios,1,0.05
1137,relatos,1,0.05
1136,resistência,1,0.05
1135,porquê,1,0.05
1134,vejo,1,0.05
1155,homem,1,0.05
1156,viagra,1,0.05
1157,bala,1,0.05
1168,divulgar,1,0.05
1180,retirado,1,0.05
1178,teimosia,1,0.05
1175,corrimão,1,0.05
1174,lamber,1,0.05
1172,pastar,1,0.05
1170,retardados,1,0.05
1169,uns,1,0.05
1166,interessa,1,0.05
1158,kkkkkkkkkk,1,0.05
1165,vdd,1,0.05
1164,esquerdista,1,0.05
1163,comenta,1,0.05
1162,resolveu,1,0.05
1161,secretário,1,0.05
1160,morra,1,0.05
1159,contaminada,1,0.05
1133,profissional,1,0.05
1132,administrado,1,0.05
1131,indiscriminado,1,0.05
1093,resistente,1,0.05
1102,traga,1,0.05
1101,receitar,1,0.05
1100,através,1,0.05
1099,preciso,1,0.05
1098,dois,1,0.05
1095,cautela,1,0.05
1094,futuramente,1,0.05
1091,doque,1,0.05
1104,seguras,1,0.05
1090,antiviral,1,0.05
1087,tratamentos,1,0.05
1085,antecipar,1,0.05
1084,oficiais,1,0.05
1083,publicou,1,0.05
1082,epidemia,1,0.05
1081,explicou,1,0.05
1103,fontes,1,0.05
1105,experiência,1,0.05
1129,reforço,1,0.05
1119,vigiado,1,0.05
1128,contras,1,0.05
1127,prós,1,0.05
1126,arritmias,1,0.05
1124,inalações,1,0.05
1123,berotec,1,0.05
1121,sugere,1,0.05
1120,porra,1,0.05
1117,acompanhado,1,0.05
1107,voce,1,0.05
1116,exclusividade,1,0.05
1115,aconselhável,1,0.05
1114,imunossupressores,1,0.05
1113,encontra,1,0.05
1112,utilizar,1,0.05
1110,recomendei,1,0.05
1109,reumatologista,1,0.05
966,superbom,1,0.05
964,😍,1,0.05
698,tramp,1,0.05
780,relato,1,0.05
809,kk,1,0.05
808,otimista,1,0.05
807,trata,1,0.05
806,voltamos,1,0.05
805,fim,1,0.05
804,percebe,1,0.05
799,testes,1,0.05
797,concluído,1,0.05
796,acompanhando,1,0.05
793,clara,1,0.05
791,usaria,1,0.05
790,salgado,1,0.05
789,infectado,1,0.05
788,parente,1,0.05
786,propia,1,0.05
784,pt,1,0.05
783,democratas,1,0.05
810,eletratou,1,0.05
811,estando,1,0.05
812,evoluirão,1,0.05
823,poucos,1,0.05
842,kkkkkkk,1,0.05
839,leitao,1,0.05
830,v=ti5ho5cvs78,1,0.05
829,bozo,1,0.05
827,enrolando,1,0.05
826,arregou,1,0.05
825,comércios,1,0.05
821,recomendou,1,0.05
813,lembrando,1,0.05
820,mandettagenocida,1,0.05
819,necessariamente,1,0.05
818,aceleram,1,0.05
817,fatores,1,0.05
816,aguardemos,1,0.05
815,sinal,1,0.05
814,sita,1,0.05
782,mesmos,1,0.05
779,conclusiva,1,0.05
962,china,1,0.05
777,feitos,1,0.05
722,tendenciosos,1,0.05
720,cbn,1,0.05
719,vá,1,0.05
718,globo,1,0.05
717,filha,1,0.05
716,sai,1,0.05
713,científico,1,0.05
712,jornal,1,0.05
710,inspira,1,0.05
708,vladimir,1,0.05
705,vídeos,1,0.05
704,youtube,1,0.05
703,zelenco,1,0.05
702,wladimir,1,0.05
701,americano,1,0.05
700,canal,1,0.05
699,bde,1,0.05
725,acerta,1,0.05
730,checar,1,0.05
731,historico,1,0.05
751,mandou,1,0.05
776,desmente,1,0.05
775,condena,1,0.05
774,ok,1,0.05
773,times,1,0.05
770,editada,1,0.05
769,nytimes.com,1,0.05
753,perai,1,0.05
750,resposta,1,0.05
736,tai,1,0.05
749,tera,1,0.05
748,diferente,1,0.05
747,doenças,1,0.05
745,encaixam,1,0.05
744,palavras,1,0.05
739,isso.mesmo,1,0.05
738,tirando,1,0.05
844,pedir,1,0.05
845,investigação,1,0.05
848,timbrado,1,0.05
858,🇺🇸,1,0.05
933,março,1,0.05
931,inteligência,1,0.05
930,nome,1,0.05
929,documento,1,0.05
927,ligava,1,0.05
925,rodrigo,1,0.05
924,sanitária,1,0.05
923,regras,1,0.05
922,lei,1,0.05
921,projeto,1,0.05
920,congresso,1,0.05
919,enviado,1,0.05
1,popular,1,0.05
917,publicado,1,0.05
916,decreto,1,0.05
915,virtude,1,0.05
914,pública,1,0.05
936,maravilhosamente,1,0.05
939,liberou,1,0.05
940,pé,1,0.05
953,comprado,1,0.05
961,itália,1,0.05
960,origem,1,0.05
958,fronteiras,1,0.05
957,fechar,1,0.05
956,demoraram,1,0.05
955,insumos,1,0.05
954,respiradores,1,0.05
952,erros,1,0.05
941,rua,1,0.05
951,cedo,1,0.05
950,sentido,1,0.05
949,faria,1,0.05
948,surgir,1,0.05
947,semanas,1,0.05
946,demais,1,0.05
945,tarde,1,0.05
913,decretou,1,0.05
912,jair,1,0.05
911,sabia,1,0.05
867,utm_medium=facebook,1,0.05
882,provoca,1,0.05
881,ar,1,0.05
880,faltando,1,0.05
877,😉,1,0.05
874,melhorou,1,0.05
872,sei,1,0.05
870,pleno.news,1,0.05
866,utm_source=social,1,0.05
884,falciparum,1,0.05
865,😕,1,0.05
864,governardor,1,0.05
863,mencionado,1,0.05
862,estariam,1,0.05
861,milagroso,1,0.05
860,seguro,1,0.05
859,recomendando,1,0.05
883,fórmulas,1,0.05
885,horrível,1,0.05
910,exaltados,1,0.05
897,miúdo,1,0.05
909,humilhados,1,0.05
908,gripizinha,1,0.05
907,acharam,1,0.05
906,ignoraram,1,0.05
903,cancelarem,1,0.05
900,decretar,1,0.05
898,pediu,1,0.05
896,site,1,0.05
886,colateral,1,0.05
894,controlar,1,0.05
893,necessário,1,0.05
891,senti,1,0.05
890,desmaiava,1,0.05
889,resiste.eu,1,0.05
888,fé,1,0.05
887,nãotiver,1,0.05
1835,atuais,1,0.05
