Usuário,Reply,Conteúdo,Reações,Editado
Mensageiro Alves,,"A imagem pode conter: texto que diz ""19:34 1,2KB/s Hidroxicloroquina: qu... .com. 口 Gabriela Ingrid VivaBem, em São Paulo 26/03/2020 15h01 Pelo menos quatro que estavam na UTI em estado grave no Hospital Igesp, em Sao Paulo, receberam alta após sete dias de USo de hidroxicloroquina em associação com outras medicações. De acordo com Dante Senra, médico cardiologista coordenador das UTI's do hospital, foram ""avaliados criteriosamente os protocolos internacionais"" 12 altas hospitalares de pacientes confirmados com coronavírus altamente suspeitos também foram dadas. Instalar MELHORES HORES JOGAM x""",0,FALSE
Jefferson Nunes,,FAKE,2,FALSE
Fabiana Pires,Jefferson Nunes,"A imagem pode conter: 2 pessoas, pessoas em pé",1,FALSE
Mauricio Negrao,Jefferson Nunes,o senhor está me acusando de difundir notícias falsas em uma postagem pública? O senhor sabe que me está causando um dano moral? É que é crime acusar alguém sem provas? Caso o senhor não se retrate publicamente terei que tomar as medidas cabíveis. Obrigado.,6,FALSE
Yuri Cardoso,Mauricio Negrao,"Mete processo nesse cara., já printei se precisar.",0,FALSE
Cintia Ferry,Mauricio Negrao,me manda a fonte 🙏 🙏 🙏 que Deus nos ajude ❤ ❤ ❤ vamos vencer 💪 💪 💪,0,FALSE
Mauricio Negrao,Cintia Ferry,ministério da saúde.,1,FALSE
Cintia Ferry,Mauricio Negrao,obg querido viu ver agoraaaaaa isso é mta emoção,0,FALSE
Gabriela Ledur,Jefferson Nunes,Não é fake.… Ver mais  Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina UOL.COM.BR Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina,0,FALSE
William Carvalho,,Os próprios médicos deram entrevista confirmando.,0,FALSE
Silvana Oliveira,,E quem ja teve o virus corona!!pode pegar de novo sera???,0,FALSE
Ana Julia Rodrigues,Silvana Oliveira,sim! Esse é uma mutação. Ninguém tem anticorpos pra ele,0,FALSE
Silvana Oliveira,,Imagina pegar 2 ou 3 vezes Deus me livre,0,FALSE
Mirella Martine,Silvana Oliveira,"geralmente, mesmo sendo uma mutação o RNA base é o mesmo, então, se a pessoa não tem severos problemas de saúde, os sintomas são ainda mais brandos",1,FALSE
Silvana Oliveira,,Esse virus agente tem mil e uma duvidad amiga!!!obrigada,0,FALSE
Katiuscia B Terra,Silvana Oliveira,"existem casos q reincidência sim. Não se sabe, se contraíram novamente ou o vírus ainda estava no organismo. Por ser um vírus totalmente novo, estão estudando todas as possibilidades possíveis",1,FALSE
Silvana Oliveira,,Precisamos muito ums dos outros e se unir pra acabar com a peste,0,FALSE
Leticia Marcello,,🙏🏻 🙏🏻,0,FALSE
Gabriela Silva,,"90% das pessoas nunca ouviram falar desse medicamento, agora várias pessoas são especialistas no assunto? ""SE TOMAR MORRE!"" 😂 ""TA MATANDO , TA MATANDO"" ""AGE DE FORMA DIFERENTE EM CADA ORGANISMO"" Só groselha... Faço uso continuo há anos do medicamento, nunca ouvi falar que ""matou"" alguém 👍 O uso tem que ser feito com acompanhamento médico, a gramagem do remédio é alta, de forma alguma pode se auto medicar com ele. #NãoFaleGroselhaSemSaber Pergunte para quem usa, ou para quem entende da medicação 👍  A imagem pode conter: texto que diz ""Reuquinol® sulfato de hidroxicloroquina 400 mg COMPRIMIDOS REVESTIDOS USO ADULTO PEDIATRICO USO ORAL CONTÉM: 30 COMPRIMIDOS""",9,FALSE
Naltides Btmd,,Deus seja louvado,0,FALSE
Tânia Rosângela,,Mentira!!! Esse remédio é proibido e tem efeito colateral ...,3,FALSE
Gabriela Silva,,Não é mentira 👍,1,FALSE
Gabriela Silva,Tânia Rosângela,"A imagem pode conter: 2 pessoas, pessoas em pé",0,FALSE
Nath Languardia,,"É verdade foi anunciado ontem pelo ministerio da saúde, porem Só pode ser usado nos hospitais cm médicos",0,FALSE
Jo Silva,Gabriela Silva,não é mentira,0,FALSE
Suzana Dantas,Tânia Rosângela,Não é mentira!,0,FALSE
Jo Silva,Gabriela Silva,Pausar GIF GIPHY,0,FALSE
Fatima Carneiro,,"É verdade, o ministro da saúde falou sobre ontem e hoje foi falado na Record!",0,FALSE
Mauricio Negrao,Tânia Rosângela,"não acuse sem provas, isso é crime.",0,FALSE
Katiuscia B Terra,,"Usado em nível hospitalar, em dosagem certa, ele pode trazer resultado sim. Não é mentira. Ele se tornou controlado, pq, realmente tem efeitos colaterais e pode ser tóxico se tomar errado. E um medicamento para malária, pactes com reumatismo e ludipus. Infelizmente qdo saiu na mídia q ele poderia ""curar"" o covid esses pactes, de uso contínuo, ficaram sem. A Anvisa agiu rápido e colocou ele no controle especial duplado. Mas ele tem efeito positivo sim, sob os pactes graves de COVID-19. É só ler, estudar, se informar. Custa nada não.",0,TRUE
Jaqueline Mesquita da Silva,Tânia Rosângela,é médica?,0,FALSE
Cliseide Dordetto Rezende,Tânia Rosângela,"mentira é o que vc está dizendo, minha mãe tomou por 10 anos e não teve nenhum efeito colateral",0,TRUE
Gabriela Ledur,Tânia Rosângela,pesquise antes de dizer que é mentira. https://www.uol.com.br/vivabem/noticias/redacao/2020/03/26/quatro-pacientes-de-uti-tiveram-alta-em-sp-com-uso-de-hidroxicloroquina.htm  Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina UOL.COM.BR Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina,0,FALSE
Ana Paula Jardim Mele,,🙏 🙏 🙏,0,FALSE
Rosy Mendonça,,O brasileiro será cobaia para o mundo 🙁,4,FALSE
Josiane F. Fonseca,,Fala que é verdade ❤,0,FALSE
Taysa Molina,,Tomara,0,FALSE
Ana Claúdia Gonçalves,,Glória a Deus,0,FALSE
Ademir Moreira da Silva,,"No jornal nacional comunista,só fala de mortes do corona é nenhum curado",0,FALSE
Katiuscia B Terra,Ademir Moreira da Silva,"então, mas graças a Deus temos mtos",0,FALSE
Floricio Machado,Ademir Moreira da Silva,Fonte?,0,FALSE
Ademir Moreira da Silva,Floricio Machado,basta vc deixar de vê a globo e seus Jornais mequetrefe,0,FALSE
Renato Urbano Gomes,,Fake News,0,FALSE
Gabriela Ledur,Renato Urbano,não é fake https://www.uol.com.br/vivabem/noticias/redacao/2020/03/26/quatro-pacientes-de-uti-tiveram-alta-em-sp-com-uso-de-hidroxicloroquina.htm  Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina UOL.COM.BR Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina,0,FALSE
Vanessa Marques,,"Não é cloroquina, é a hidroxicloroquina com azitromicina, mesmo assim estou bastante esperançosa...",2,FALSE
Katiuscia B Terra,Vanessa Marques,sim e associado com azitromicina. Tbm estou esperançosa 🙏,0,FALSE
Vanessa Marques,Katiuscia B Terra,"os próximos dez dias vão nos mostrar... Ainda que não seja a cura, se for um alívio, se impedir os pacientes de morrer ou de evoluir pra algo grave, já nos ajudará a enfrentar esse mal...",0,FALSE
Katiuscia B Terra,Vanessa Marques,"vdd, vamos torcer 🙏",0,FALSE
Katiuscia B Terra,,Esse remédio será nossa esperança ❤ 🙏,2,FALSE
Cintia Ferry,,Passa a fonte p gente,0,FALSE
Gabriela Ledur,,https://www.uol.com.br/vivabem/noticias/redacao/2020/03/26/quatro-pacientes-de-uti-tiveram-alta-em-sp-com-uso-de-hidroxicloroquina.htm  Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina UOL.COM.BR Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina,1,FALSE
Aline Cardoso,,Amém,0,FALSE
Nelci Bobello,,Esse é o remédio pra cura do coronavírus e é fabricado no Brasil 🇧🇷 eu conheço esse remédio é pra quem tem lupo,1,FALSE
Denise Reis Lima,,A imagem pode conter: uma ou mais pessoas,4,FALSE
Jihan Arar,,Mentira!,1,FALSE
Gabriela Ledur,Jihan Arar,não,0,FALSE
Gabriela Ledur,Jihan Arar,https://www.uol.com.br/vivabem/noticias/redacao/2020/03/26/quatro-pacientes-de-uti-tiveram-alta-em-sp-com-uso-de-hidroxicloroquina.htm  Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina UOL.COM.BR Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina,0,FALSE
Eunice Gomes,,Entrevista agora com a paciente na Record. Vdd,0,FALSE
Silvana Oliveira,,Todo mundo que comentou nesse post nao vai pegar o virus em nome de jesus,1,FALSE
Marcelo Joaquim,,Amém,1,FALSE
Silvana Oliveira,Marcelo Joaquim,nao se preocupa amigo Deus esta com nos durna tranquilo,1,FALSE
Gabriela Ledur,,Pra quem não acredita!! Pesquisem!! Isso é fato pois confirmei com profissionais do hospital!! https://www.uol.com.br/vivabem/noticias/redacao/2020/03/26/quatro-pacientes-de-uti-tiveram-alta-em-sp-com-uso-de-hidroxicloroquina.htm  Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina UOL.COM.BR Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina Quatro pacientes de UTI tiveram alta em SP com uso de hidroxicloroquina,4,FALSE
Marcelo Joaquim,,"Notícias ruins galera aplaude, notícias boas dizem ser mentira.",3,FALSE
Daiane Anjos,Marcelo Joaquim,isso acontece muito é inacreditável,1,FALSE
Carlos Mega,Marcelo Joaquim,"eu não pretendo bater palmas e nem parabenizar o governo por nada. No meu ponto de vista, independentemente de quem quer q seja o governante, está fazendo OBRIGAÇÃO e não FAVOR. FEZ ERRADO EU COBRO … Ver mais",2,FALSE
Marcelo Joaquim,Carlos Mega,ninguém tá falando de política. Estamos falando de medicina e cura,3,FALSE
Vinicius Andrade,Carlos,"negatividade e essa jovem. Estamos falando de cura, a esperança de qualquer profissão e ser humano, foda se política, todo mundo tem que ser grato por qualquer profissão, antes e depois do corona. Dias melhores virao, seja grato!",3,FALSE
Morgana Gibelli,,"Tudo coloca política no meio, aff 🤨",3,FALSE
Eliane Aguiar,,Gloeia a DEUS,0,FALSE
Chico Motta,,https://www.otempo.com.br/interessa/saude-e-ciencia/covid-19-chineses-concluem-que-hidroxicloroquina-nao-e-melhor-que-cuidado-usual-1.2316343  Covid-19: chineses concluem que hidroxicloroquina não é melhor que cuidado usual OTEMPO.COM.BR Covid-19: chineses concluem que hidroxicloroquina não é melhor que cuidado usual Covid-19: chineses concluem que hidroxicloroquina não é melhor que cuidado usual,1,FALSE
Vanessa Marques,Chico Motta,"esse estudo foi só com a hidroxicloroquina, sem o antibiótico, na verdade muito paciente deve piorar por conta de infecção secundária bacteriana, além de que a azitromicina tem efeitos anti-inflamatórios que podem ajudar na resposta inflamatória pulmonar... De qualquer forma, saberemos logo do potencial ou não já que o mundo inteiro está usando agora, a partir de ontem basicamente muitos estudos começaram...",0,FALSE
Chico Motta,,"o risco dessas noticias com a cloroquina como cura é exatamente esse de fazer as pessoas usarem sem entender como funciona ou sem base e critério, e causar casos como esse: https://oglobo.globo.com/sociedade/coronavirus-homem-morre-mulher-internada-nos-eua-apos-tomarem-cloroquina-24325000  Coronavírus: Homem morre e mulher é internada nos EUA após tomarem cloroquina OGLOBO.GLOBO.COM Coronavírus: Homem morre e mulher é internada nos EUA após tomarem cloroquina Coronavírus: Homem morre e mulher é internada nos EUA após tomarem cloroquina",0,TRUE
Chico Motta,,tem que tomar muito cuidado com isso..,0,FALSE
Morgana Gibelli,,"Automedicação no geral é algo perigoso, na verdade",1,FALSE
Daillar Vilagelin,,Já foi liberada nós hospitais ...vocês só bosta pessimistas querem ver as coisas dado errado nem consegui ficar feliz notícias boa,0,FALSE
Chico Motta,,"https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/03/25/cloroquina-cuidados-basicos-coronavirus.htm  Cloroquina não supera cuidados básicos contra a covid-19, afirma estudo NOTICIAS.UOL.COM.BR Cloroquina não supera cuidados básicos contra a covid-19, afirma estudo Cloroquina não supera cuidados básicos contra a covid-19, afirma estudo",0,FALSE
Chico Motta,,https://gizmodo.uol.com.br/estudo-nao-encontra-evidencias-hidroxicloroquina-coronavirus/  Estudo limitado não encontra evidências de que hidroxicloroquina funciona contra coronavírus - Gizmodo Brasil GIZMODO.UOL.COM.BR Estudo limitado não encontra evidências de que hidroxicloroquina funciona contra coronavírus - Gizmodo Brasil Estudo limitado não encontra evidências de que hidroxicloroquina funciona contra coronavírus - Gizmodo Brasil,0,FALSE
Chico Motta,,https://oglobo.globo.com/sociedade/coronavirus-homem-morre-mulher-internada-nos-eua-apos-tomarem-cloroquina-24325000  Coronavírus: Homem morre e mulher é internada nos EUA após tomarem cloroquina OGLOBO.GLOBO.COM Coronavírus: Homem morre e mulher é internada nos EUA após tomarem cloroquina Coronavírus: Homem morre e mulher é internada nos EUA após tomarem cloroquina,0,FALSE
Vanessa Marques,Chico Motta,"cloroquina de tanque de Aquário, por favor, neste momento pode não apoiar mas seja isento... Eu estou esperançosa mas isenta",0,FALSE
Chico Motta,Vanessa Marques,"vc acha q eles cometeram essa imprudencia imbecil porque? Porque a mídia espalhou a cloroquina como cura mágica... tem que ter muito cuidado com essas notícias, por isso, espalhar o nome do remédio nesse estagio da pesquisa ainda, é muito perigoso...",0,TRUE
Chico Motta,,"Não sou contra a Cloroquina, só acho que temos que ter responsabilidade...",1,FALSE
Vanessa Marques,Chico Motta,"concordo plenamente com você! As pessoas precisam ser mais responsáveis em divulgar as coisas mas não temos controle, agora a mídia tem que informar de maneira assertiva... Os presidentes sem noção também tem... Eu sou farmacêutica, no meu ciclo eu aconselho a todos a aguardar, ainda não há dados... Mas quero ter esperança... Ao menos por enquanto, depois quero dados científicos, o quanto antes... Dez dias no máximo...",1,FALSE
Daillar Vilagelin,Chico Motta,tem ver na globo ..essa página.. pessimistas querem ver só lado errado tudo dando errado eu em,0,FALSE
Chico Motta,Daillar Vilagelin,"fishfull think não ajuda nessas horas... sei que não podemo entrar em pânico, mas é importante entender a dimensão do caso, e ter responsabilidade diante de curas não testadas...",0,TRUE
Paola Wayne,,"Em alguns casos a cloroquina pode sim ser a cura, mas a dose é tão alta que tem que ser feita somente no hospital com médicos por perto porque se não souber administrar os efeitos colaterais são: arritmia cardíaca, infarto entre outras coisas relacionadas, então tomar muito cuidado com o que saem postando os desavisados podem sair usando de qualquer maneira e não pode",1,FALSE
Fernanda Marão,,"Não é bem assim, vejam o que esse prof. explica sobre o assunto: https://youtu.be/raYslxs_VrY  Live Coronavírus 25/03: Como o Brasil pode vencer a pandemia se estamos errando como EUA e Itália? YOUTUBE.COM Live Coronavírus 25/03: Como o Brasil pode vencer a pandemia se estamos errando como EUA e Itália? Live Coronavírus 25/03: Como o Brasil pode vencer a pandemia se estamos errando como EUA e Itália?",1,FALSE
Eunice Gomes,,Entrevista agora com a paciente na Record. Vdd,0,FALSE
William Costa,,"Está funcionando no mundo todo, um alívio para todos",5,FALSE
Lucianna Rodrigues,,"Isso, divulga! É somente com prescrição médica!! Pode causar males também, se tomar por conta própria sabia? 1",0,FALSE
Fabiana Alves,,Q bom graças a Deus,0,FALSE
Bárbara Gonçalves,,Graças a Deus 💖 🙌,0,FALSE
Daillar Vilagelin,,ALELUIA,0,FALSE
Bruna Lazaretti,Bia Lazaretti,,0,FALSE
Paulo A. S. Monteiro,,#bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao #bolsonarotemrazao,11,FALSE
Eduardo Teixeira,Paulo A. S. Monteiro,o Bolsonaro inventou esse remédio ?,3,FALSE
Tatianr Prado Oliveira,Paulo A. S. Monteiro,kkkkk gado e f... msm acredita ate que o bozo criou o remedio e tambem a cura kkkkkk,0,FALSE
Paulo A. S. Monteiro,Tatianr Prado Oliveira,TEU CÚ,0,FALSE
Paulo A. S. Monteiro,Eduardo Teixeira,", Claro que não. Esta sendo testado em todo o mundo. (TESTE DE UM MEDICAMENTO A MUITO TEMPO NO MERCADO). É bom que funcione .",1,FALSE
Tatianr Prado Oliveira,Paulo A. S. Monteiro,respeito bozo,0,FALSE
Oscar A. Mello,Paulo A. S. Monteiro,Bolsominion burro!!!,0,FALSE
Paulo A. S. Monteiro,Oscar A. Mello,TEU CÚ TAMBÉM,0,FALSE
Paulo A. S. Monteiro,,Merece respeito quem sabe respeitar. Não respeitou? Então vai tomar no CÚ,0,TRUE
JJ Alves,Tatianr Prado Oliveira,"não Vadia, mas enquanto todos são contra o uso do remédio ele mandou produzir e pesquisar sobre a eficácia",1,FALSE
Nubia Lima Correa,,Não funciona. Li sobre o estudo feito na Itália. E apenas um placebo para acalmar a população. … Ver mais,5,FALSE
Evanilson Castro Lopes,,Aonde vc viu isso?,0,FALSE
Kezia Canuto,Nubia Lima Correa,"querida leia, desliga a Globo e vai ler está muito desinformada",0,FALSE
Vanessa Marques,,"O estudo nem foi feito na Itália, foi na França...",0,FALSE
Paola Wayne,,Primeiro que a dose de cloroquina é muito alta só deve ser feita no hospital pois se não o fizer corretamente se não morrer com o vírus morre de infarto e outros malefícios do próprio remedio,3,FALSE
Robson Machado,,"Tambem deixou gente morta, entao, deixem para profissionais fazerem os testes, nao saiam por ai esgotando as farmacias, alem de estarem correndo riscos, esta tirando de quem realmente precisa",8,FALSE
Rafaela Bolino,Robson,já foi racionado justamente porque brasileiro não tem bom senso. Agora só se compra com receita médica!,3,FALSE
Robson Machado,Rafa Ela,e lamentável,1,FALSE
Elizete Trentin Sibem,,"Aqui em Santa Catarina a primeira morte contabilizada por corona vírus, o senhor de idade já estava doente a mais de um mês, um familiar mandou áudio avisando. Ele ia e vinha do hospital, desenganado pelos médicos. Numa dessas idas deve ter pego o vírus. Mas não fizeram nenhum exame pra saber. Simplesmente foi considerada a primeira morte do Estado. É um absurdo, estão espalhando pânico!",0,FALSE
Jose Airton Moura Neto,,fontes Mauricio?,2,FALSE
Solange Ferreira,,Fontes? Pq não acredito,2,FALSE
Rafael Camina Coelho,Solange Ferreira,- nunca tem fonte!!,0,FALSE
Robson Machado,,"Menos que alguem tenha sido curado que e bom, teve gente morrendo, entao o uso de remedios nao controlados, deixem so ao o uso de medicos eles sabem o que fazem",2,FALSE
Sandra Seixas,,https://youtu.be/zF2pXXJIAGM  Live Coronavírus de 20/03 - O que o Brasil precisa fazer nos próximos dias YOUTUBE.COM Live Coronavírus de 20/03 - O que o Brasil precisa fazer nos próximos dias Live Coronavírus de 20/03 - O que o Brasil precisa fazer nos próximos dias,1,FALSE
Tiago Sanches,Sandra Seixas,"Comparativo BRASIL X ITÁLIA ITALIA 14X + MORTES… Ver mais  📍 ¢σяσηανιяυѕ: A VERDADE REVELADA - VOCÊ É BURRO!!!!🐴🐴🐴 ATILA IAMARINO, refute! YOUTUBE.COM 📍 ¢σяσηανιяυѕ: A VERDADE REVELADA - VOCÊ É BURRO!!!!🐴🐴🐴 ATILA IAMARINO, refute! 📍 ¢σяσηανιяυѕ: A VERDADE REVELADA - VOCÊ É BURRO!!!!🐴🐴🐴 ATILA IAMARINO, refute!",0,FALSE
Jonathan Vitor CB,,"Pra quem não acredita, basta assistir o programa do Datena hoje.",3,FALSE
Marcelo Juliano,,Datena não é confiável,1,FALSE
Lucicleide Reis Nascimento,,Glória a Deus,0,FALSE
Erivan Francisco Dantas,,Não demora muito e a #GloboLixo começa a condenar esse remédio....,0,FALSE
Oscar A. Mello,Erivan Francisco Dantas,Vc é um bolsominion burrão!!,3,FALSE
Erivan Francisco Dantas,Oscar A. Mello,", calma, o carrinho com o pão com mortadela já passa pela tua rua....  🤣 🤣 🤣 🤣 🤣",1,TRUE
Oscar A. Mello,Erivan Francisco Dantas,"Vc é um completo idiota!! Odeio tanto os adoradores do Luladrão como os imbecis como vc, que não ouvem as autoridades médicas, os infectologistas e sim o Bozo tresloucado!!",1,FALSE
Fabio Santos Da Silva,,"Parem de politizar isso, nessa hora tem esquerda e nem direita bando de imbecil",1,FALSE
Fabio Santos Da Silva,,"Bando de jumentos  A imagem pode conter: texto que diz ""Lula Livre! Bolsonaro mito!""",0,FALSE
Lidiane Oliveira,,Segundo eu li em uma postagem (Não me lembro onde) cloroquina +azitromicina=cura,1,FALSE
Cida Severo,,"Em Milão eles ainda não sabiam da virulência tão trágica do novo coronavírus. Nós agora sabemos! E é bem forte esta Palavra de Deus: ""... Eu lhes propus a vida ou a morte, a bênção ou a maldição. Escolha, portanto, a vida, para que você e seus descende… Ver mais",1,FALSE
Cida Severo,,"A imagem pode conter: atividades ao ar livre, texto que diz ""CARREATA NA ITÁLIA DEPOIS DA LIBERAÇAO DO COMERCIO COM @DOUGLASREZENDEPSOL 니 ADENN PHARMACIE CAMINHÕES DO EXÉRCITO COM CAIXOES LAUTADOS""",3,FALSE
Flavia Souza,,"Conheço uma pessoa com asma Que teve , foi 3 vezes no hospital , por fim detectaram pneumonia Mas ela está curada … Ver mais",3,FALSE
Gllauciene Gllau,Flavia Souza,????,1,FALSE
Flavia Souza,Gllauciene Gllau,não consegui saber o remédio q foi usado,1,FALSE
Flavia Souza,,"DIÓXIDO DE CLORO - CLO2 - MMS ""O dióxido de cloro é registrado na Agência de Proteção Ambiental dos Estados Unidos (EPA) como desinfetante, desinfetante e esterilizador, definido como a capacidade"" de destruir ou eliminar todas as formas de vida microbiana, incluindo fungos, vírus e todas as formas de bactérias e seus esporos "". Abaixo estão alguns dos organismos mais comumente vistos que o Dióxido de Cloro foi eliminado. Até o momento, nenhum organismo testado contra o Dióxido de Cloro provou ser resistente."" E o coronavírus está na lista E vírus corona da Síndrome Respiratória Aguda Grave (SARS)! Créditos Scott M https://drive.google.com/file/d/1Jqqr1qMWBZz8OGDJsbV84BJzAaahaDIX/view?usp=drivesdk  Chlorine dioxide registered as a biocide by EPA.pdf DRIVE.GOOGLE.COM Chlorine dioxide registered as a biocide by EPA.pdf Chlorine dioxide registered as a biocide by EPA.pdf",0,FALSE
Kauana Rezend,,"Porque a gente gosta de números! Leiam com atenção. ""A leitura desse texto é extremamente importante para que se entenda de uma vez que isso não é “gripizinha” e ações de supressão precoce farão toda a diferença!! Fonte: ProEpi - Associação Brasileira de Profissionais de Epidemiologia de Campo “Saiu a modelagem estatística do Imperial College London para os cenários do COVID-19 no Brasil. Antes, uma introdução. No começo da pandemia o governo do Reino Unido havia decidido apostar em uma estratégia de “imunidade de massa”, que consistia em não tomar medidas restritivas; em vez de parar o país, deixariam que o vírus infectasse a população de modo que rapidamente as pessoas pudessem ficar imunizadas. Porém, o governo do Reino Unido desistiu dessa ideia quando uma equipe de especialistas epidemiológicos do Imperial College of London apresentou uma previsão de como se desenrolaria a disseminação do COVID-19 em diferentes cenários de contenção para o Reino Unido e para os Estados Unidos. Para elaborar essa previsão, utilizaram dados de contágio, estatísticas de hospitalização e óbitos vistos em outros países, estudaram como o vírus se dissemina em diferentes ambientes etc.. Como um breve resumo: se circular livremente, o vírus tem a capacidade de infectar cerca de 80% da população geral em um período muito curto. Das pessoas infectadas, cerca de 20% precisam de hospitalização, 5% dos casos são críticos e precisam de UTI e suporte respiratório, e cerca de metade dos casos críticos vêm a óbito. No entanto, o súbito aumento de casos ultrapassa a capacidade do sistema de saúde, gerando colapso, e disso resulta um número muito maior de mortes — de covid-19, assim como de outras causas — simplesmente porque não há hospital para tratar todas as pessoas que precisam. Segundo a previsão, se não houver restrições nos contatos, no mundo inteiro seriam 7 bilhões de pessoas infectadas com covid-19 e 40 milhões de mortes neste ano. Os números previstos por esses estudos fizeram com que governos desistissem das posturas mais relaxadas e tomassem as medidas mais restritivas para evitar o colapso do sistema de saúde e um número muito maior de mortes. # Ontem, no dia 26/03/2020, o Imperial College of London soltou números previstos para os desfechos da pandemia em todos os países, nos cenários sem intervenção, com mitigação, e com supressão. Mitigação envolve proteger os idosos (reduzir 60% dos contatos) e restringir apenas 40% dos contatos do restante da população. Supressão envolve testar e isolar os casos positivos, e estabelecer distanciamento social para toda a população. Supressão precoce – implementada em uma fase em que há 0,2 mortes por 100.000 habitantes por semana e mantida Supressão tardia – implementada quando há 1,6 mortes por 100.000 habitantes por semana e mantida. # No Brasil os cenários previstos são os seguintes: Cenário 1- Sem medidas de mitigação: - População total: 212.559.409 - População infectada: 187.799.806 - Mortes: 1.152.283 - Indivíduos necessitando hospitalização: 6.206.514 - Indivíduos necessitando UTI: 1.527.536 # Cenário 2 - Com distanciamento social de toda a população: - População infectada: 122.025.818 - Mortes: 627.047 - Indivíduos necessitando hospitalização: 3.496.359 - Indivíduos necessitando UTI: 831.381 # Cenário 3 - Com distanciamento social E REFORÇO do distanciamento dos idosos: - População infectada: 120.836.850 - Mortes: 529.779 - Indivíduos necessitando hospitalização: 3.222.096 - Indivíduos necessitando UTI: 702.497 # Cenário 4 – Com supressão tardia - População infectada: 49.599.016 - Mortes: 206.087 - Indivíduos necessitando hospitalização: 1.182.457 - Indivíduos necessitando UTI: 460.361 - Demanda por hospitalização no pico da pandemia: 460.361 - Demanda por leitos de UTI no pico da pandemia: 97.044 # Cenário 5 – Com supressão precoce - População infectada: 11.457.197 - Mortes: 44.212 - Indivíduos necessitando hospitalização: 250.182 - Indivíduos necessitando UTI: 57.423 - Demanda por hospitalização no pico da pandemia: 72.398 - Demanda por leitos de UTI no pico da pandemia: 15.432 # Faço algumas observações: Os próprios autores do estudo comentam que modelaram essas curvas com base nos padrões de dispersão dos países ricos e que nos países pobres os resultados da pandemia podem ser piores do que o previsto. Esses números previstos não levam em conta a existência de favelas, comunidades sem abastecimento de água e/ou saneamento, entre outros complicadores que temos no Brasil. # É preciso comentar que os números reais da pandemia no Brasil, seus casos e óbitos, estarão amplamente subnotificados devido à falta de testes e demora nos resultados. As estatísticas oficiais publicadas pelo Ministério da Saúde mostrarão apenas a ponta do iceberg. # Mesmo nos melhores cenários, lentificando a transmissão e aumentando os recursos do sistema de saúde, deve faltar UTI e respirador  para parte dos doentes. # Em resumo, a diferença entre ficarmos todos em casa (supressão) ou adotar uma estratégia mais branda de mitigação e proteção apenas dos grupos de risco pode ser da ordem de MEIO MILHÃO de vidas. # Os diversos relatórios estão disponíveis no site do Imperial College of London: https://www.imperial.ac.uk/mrc-global-infectious-disease-analysis/news--wuhan-coronavirus/?fbclid=IwAR0GeexFNu6ezOVclPBVW5x3Z3yOn5N1X6siDO5P7ezUOm_UwOUu31RBoAY Link para o trabalho “The Global Impact of COVID-19 and Strategies for Mitigation and Suppression”: https://www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-Global-Impact-26-03-2020.pdf As tabelas com os números oferecidos constam no apêndice: https://www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-Global-unmitigated-mitigated-suppression-scenarios.xlsx “ IMPERIAL.AC.UK COVID-19 reports COVID-19 reports",0,FALSE
PS Madalena Maria,,"Esse remédio curou a malária (leiam no Google,sobre essa...) Cientistas vão misturar , testar , várias fórmulas...",0,FALSE
