Usuário,Reply,Conteúdo,Reações,Editado
Andréia Rodrigues,,"Quem ainda está com dúvida se usaria ou não, da uma lida na bula . https://consultaremedios.com.br/difosfato-de-cloroquina/bula/reacoes-adversas.amp Efeitos colaterais do Difosfato de Cloroquina e reações adversas | CR CONSULTAREMEDIOS.COM.BR Efeitos colaterais do Difosfato de Cloroquina e reações adversas | CR Efeitos colaterais do Difosfato de Cloroquina e reações adversas | CR",0,FALSE
Thaiuã Salermo,,"A dose de profilaxia de hidroxicloroquina e muita baixa, associada a zinco não sei exatamente a dose mas vi um infectologista falando",0,FALSE
Silvia Araújo,,https://m.facebook.com/story.php?story_fbid=1019342698480943&id=636938300054720,0,FALSE
Eliana Batista,,Como tratamento sim...como prevenção não...,1,FALSE
Flávia Elias,,"A imagem pode conter: texto que diz ""Hydroxychloroquine Has about 90 Percent Chance of Helping COVID-19 Patients, States Association of American Physicians and Surgeons (AAPS) GlobeNewswire TUSCON, (GLOBE NEWSWIRE)-- letter Gov. Doug. Arizona, the Association American Physicians Surgeons (AAPS) presents table studies ftreating COVID-19 the anti- malaria drugs chloroquine hydroxychloroquine Plaquenil0) the number of reported patients treated with without the widely used antibiotic azithromycin, observational Algeria, improved clinically. France, Korea, Ofthese, 2,137 percent deaths, allbut in Administration where patients severely have been they hinder replication. antiviral properties Particularly into cells and inhibit overreaction by Reactions""",1,FALSE
Fabiana Gonçalves,Flávia Elias,"https://www.google.com/amp/s/veja.abril.com.br/saude/combinacao-de-hidroxicloroquina-e-zinco-se-mostra-eficaz-contra-a-covid-19/amp/ Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo VEJA.ABRIL.COM.BR Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo",1,FALSE
Moisés Costa,,Eu acho que é mentira dele.,0,FALSE
Cida Prado Prado,,Estranho se ele não está infectado porque está tomando se até pouco tempo atrás era contra vai entender,1,FALSE
Espedito Lima,,Isso é prevenção,0,FALSE
Tatyéllen Barbosa,,"Jamais. Se não estou infectada, para que iria tirar das farmácias um medicamento que pode ajudar outra pessoa que necessita?",1,FALSE
Tulia Bento,,"Prevenção é vitamina, chás, vegetais! Cloroquina é medicação!!!!",2,FALSE
Ana Flavia,,Se fosse preventiva quem tem lúpus não era contaminado .,0,FALSE
Rafael Mazzieiro,,O cara fez a população tomar desinfetante e morrer por ignorância. Não dá pra levar a sério. Acredito na ciência não em político.,2,FALSE
Taísa Silva,,E aquele salmão lá fala alguma verdade  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️,2,FALSE
Tulia Bento,Taísa Silva,salmão  😂  😂  😂  😂  😂  😂  😂  😂,2,FALSE
Taísa Silva,Tulia Bento,menina e que cor ele é?? Salmão  😂  😂  😂  😂  😂  😂  😂  😂  😂,1,FALSE
Tulia Bento,Taísa Silva,"tá certíssima, melhor definição  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂",1,FALSE
Andréia Rodrigues,,Não sei quem fala mais asneira se é o salmão americano presidencial ou o asno brasileiro presidencial,2,FALSE
Vera Lucia Ramos,Andréia Rodrigues,"salmão é muito bom,!  🤣  🤣  🤣  🤣",0,FALSE
Jussara Neves Dias,,Quem sabe a gente dá sorte e esse bosta falece?!?!,2,TRUE
Mauricio Negrao,Jussara Neves Dias,"quanta raiva no coração. Faz mal, não vale a pena!",2,FALSE
Jussara Neves Dias,Mauricio Negrao,"me desculpe, mas tem muito inocente morrendo por conta dessa gente. P mim não fariam falta alguma.",1,FALSE
James Manfio Uitdewilligen,Jussara Neves Dias,"se cuide com as palavras, tudo que desejares para os outros volta para vc.",0,TRUE
Luigi Raponi,,"O paciente vai a uma consulta e o médico receita Ratazanato de Cocozol 500mg, tomar 1 cp, 6/6h, 30 dias, a pessoa vai na farmácia, compra e começa tomar. Se tivesse receitado Hidroxicloroquina 150mg, tomar 1 cp, 12/12h, 2 dias, a pessoa olha e fala: ai…Ver mais",1,FALSE
Rogeria Garcia,Luigi Raponi,🤣  🤣  🤣  🤣,1,FALSE
Erika Silva,,"https://g1.globo.com/bemestar/coronavirus/noticia/2020/05/18/teste-de-vacina-contra-coronavirus-em-humanos-tem-resultados-positivos-preliminares-diz-empresa.ghtml Teste em humanos de vacina contra coronavírus tem resultados positivos preliminares, diz empresa G1.GLOBO.COM Teste em humanos de vacina contra coronavírus tem resultados positivos preliminares, diz empresa Teste em humanos de vacina contra coronavírus tem resultados positivos preliminares, diz empresa",0,FALSE
Douglas Mello Almeidinha,,"Nunca, não sou maluco",0,FALSE
Rogeria Garcia,,"A imagem pode conter: texto que diz """"Brasileiro toma por conta própria, Rivotril, termogênico, analgésicos, Sibutramina, Trembolona, Durateston, Stano, Viagra, remédio para pressão, relaxante muscular, anti- inflamatórios, Fuma igual um FDP, usa drogas, toma CITOTEC, pílulas do dia seguinte,etc Mas acha um absurdo usar cloroquina no tratamento da COVID-19 pois o remédio tem efeitos colaterais. Só pode ser sacanagem mesmo, né ?""",1,FALSE
Fabiana Gonçalves,,"https://www.google.com/amp/s/veja.abril.com.br/saude/combinacao-de-hidroxicloroquina-e-zinco-se-mostra-eficaz-contra-a-covid-19/amp/ Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo VEJA.ABRIL.COM.BR Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo",0,FALSE
Nilza Haydar,,"quem quiser tomar , toma . Eu estou comentando sobre o que os cientistas que são profissionais da área dizem e quando a OMS e cientistas aprovarem depois dos devidos estudos que este medicamento serve a covid para reduzir os danos e tempo de internação… Ver mais",1,FALSE
Fabiana Gonçalves,Nilza Haydar,Mas realmente é isso que vc disse.Só toma quem quiser.,1,FALSE
Nilza Haydar,Fabiana Gonçalves,"assinou concordando , segue o tratamento porém com a ciência de que pode ter um ataque cardíaco . abs",0,FALSE
Luigi Raponi,Nilza Haydar,Ou ir parar num respirador entubado com 70% de chance de óbito. Mesmo porque se precisar de um respirador é porque já não tem muito o que fazer. A cloroquina pelo menos quando administrada no início do tratamento impede que o vírus se multiplique. Juntamente com outras drogas ajuda curar antes de entrar em estado crítico. E não tem nada de ataque cardíaco porque a dosagem é bem baixo e só por 3 dias.,1,TRUE
Nilza Haydar,Luigi Raponi,vc é livre para decidir sobre sua saúde e respeito sua opiniào . Quem quiser e claro se o médico achar por bem usar o medicamento é somente o paciente ou família concordar com os tetmos. É muita postagem para algo que somente o médico e o paciente devem decidir e tem efeitos colaterais que dentro do hospital tem como controlar a taquicardia e em casa não,0,FALSE
se cuida e a vida segue...,,,0,FALSE
Luigi Raponi,Nilza Haydar,"Não tem nada de taquicardia. Muita gente faz uso regular para tratamento do lupus e artrite reumatoide, inclusive com doses mais altas do que a recomendada para o covid. O exército brasileiro que atua na amazônia faz uso contínuo por causa da malária. Você está se opondo só porque é o remédio do Bozo, é isso?",1,FALSE
Nilza Haydar,Luigi Raponi,não é porque uso a inteligência mesmo e vc esta misturando como se fosse tudo a mesma doença. Quer usar use não precisa do meu aval e nem médica sou.,0,FALSE
Luigi Raponi,Nilza Haydar,Não sou eu que quero te convencer. É que você mesmo não sendo médica está prestando uma desinformação afirmando que isso causa ataque cardíaco. Seja honesta e fala logo que sua implicância é com o Bozo.,1,FALSE
Fabiana Gonçalves,Luigi Raponi,Eu tô puta com o presidente e seu desgoverno em muitos pontos e nem por isso deixo de raciocinar kkk,0,FALSE
Nilza Haydar,Luigi Raponi,"então não causa taquicardia e os médicos que ouço mentem ? Se eu basea-se minha vida ao que o outro faz , não teria vida própria e o Bozo não é meu pai e nem alguem que amo , portanto ele tome o remédio que quiser. Você e cientista , médico ou farmaceutico para falar com tanta propriedade sobre medicamentos?",0,FALSE
Luigi Raponi,Fabiana Gonçalves,"Eu também tô putasso com ele, porque essa polemica toda é tudo culpa dele. Se não fosse por causa dele eu não precisava ficar aqui passando pano.",1,FALSE
Fabiana Gonçalves,Nilza Haydar,Dona Nilza até Dorflex causa taquicardia.Eu sou cardiopata por taquicardia.Tomo atelonol todos os dias.Toda bula é cheia de contra indicações.Olha o que está na bula do bonito.,0,FALSE
Fabiana Gonçalves,,"Desordens respiratórias, torácicas e do mediastino. Comum: Embolia pulmonar. Rara: pode ocorrer broncoespasmo em pacientes com asma brônquica ou com histórico de queixas asmáticas.",0,FALSE
Fabiana Gonçalves,,Se eu for olhar bula e não tomar vou morrer kkk,0,TRUE
Nilza Haydar,Fabiana Gonçalves,"não sou médica e se acha que deve tomar o remédio é um direito seu. Eu sempre converso com meu médico para buscar o que tenha o menor efeito colatersl e o que ja te escrevi em comentários anteriores é que todos os remédios tem efeitos colaterais, mas não saio prescrevendo ou indicando nada porque não sou médica . Cada um que procure seu médico e entrem em acordo sobte medicamentos.Boa noite!",1,FALSE
Nilza Haydar,Fabiana Gonçalves,se cuida!  💋  💋,1,FALSE
Fabiana Gonçalves,Nilza Haydar,😘,1,FALSE
Kelly Piccolo,,Esse Trump é outro embuste.,1,FALSE
Fabiana Gonçalves,,A imprensa se contradizendo aí.,1,FALSE
James Manfio Uitdewilligen,,"A Ptezada vai a loucura, os capitalistas americanos começam descobrir a vacina, recomendão o uso da cloroquima, para o população se salvar e ou no mínimo ter uma esperança. E uns desejam a morte de seu lider.",1,FALSE
Ronilson Ferreira,,"Por ser Brasileiro já tomo no cú quase que diariamente, então deixa por só essa dose mesmo.",2,FALSE
Di Costa,,Uhhhh se tomaria,0,FALSE
Castiglioni Castiglioni,,"Mais fácil perguntar pra ele né. A imagem pode conter: 1 pessoa, texto",2,FALSE
Wesley Toledo,Castiglioni Castiglioni,deve depender de quanto dinheiro está envolvido,1,FALSE
Castiglioni Castiglioni,Wesley Toledo,também tô achando isso né,0,FALSE
Juliana Guttner,,Prefiro tomar no cu,5,FALSE
Juliane Neves,,Nao tomaria pq já usei e não me senti bem com os efeitos colaterais,2,FALSE
Leon Gurgel,,https://www.folhaf1.com.br/2020/04/ny-times-descobre-que-trump-e-socio-de.html?m=1 NY Times descobre que Trump é sócio de fábrica de cloroquina FOLHAF1.COM.BR NY Times descobre que Trump é sócio de fábrica de cloroquina NY Times descobre que Trump é sócio de fábrica de cloroquina,1,FALSE
Leon Gurgel,Luigi Raponi,"https://revistaforum.com.br/coronavirus/trump-e-socio-de-empresa-que-fabrica-cloroquina-diz-new-york-times/ Trump é sócio de empresa que fabrica cloroquina, diz New York Times | Revista Fórum REVISTAFORUM.COM.BR Trump é sócio de empresa que fabrica cloroquina, diz New York Times | Revista Fórum Trump é sócio de empresa que fabrica cloroquina, diz New York Times | Revista Fórum",0,FALSE
Luigi Raponi,Leon Gurgel,"Tem duas empresas no Brasil que tem a fórmula disso aí, sendo que uma delas nem fabrica mais. Não precisamos comprar do Trump.",0,FALSE
Adriana Driika,,Espero q a hidro faça aquele efeito,0,FALSE
Grace Batten,,Não!,0,FALSE
Maria Leticia Muniz,,No cu dele,0,FALSE
Fernanda Gomes,,Animal esse cara  🤦🏻‍♂️,0,FALSE
Rosana Camacho,,"A pergunta é: por que então uma mortalidade imensa em USA , eles não tonam esse medicamento??",2,FALSE
Wesley Toledo,Rosana Camacho,"só estão usando em casos graves e lá deve ter o mesmo tipo de brasileiros, que são contra o uso por birra política",0,FALSE
Italo Sessegolo,,"Trump prova novamente ser um idiota completo, ou pior - já que tem um interesse financeiro na cloroquina, que não tem eficácia ou segurança comprovada. Pode esperar que muita gente vai tomar agora, seguindo o exemplo do Trump, e morrer do coração.",4,FALSE
Flávia Elias,Italo Sessegolo,"A imagem pode conter: texto que diz ""Hydroxychloroquine Has about 90 Percent Chance of Helping COVID-19 Patients, States Association of American Physicians and Surgeons (AAPS) GlobeNewswire TUSCON, April2 (GLOBE NEWSWIRE)-- Gov. Arizona, the Association American Physicians Surgeons (AAPS) presents table studies treating COVID-19 with the anti- malaria drugs chloroquine hydroxychloroquine Plaquenil®). the number of reported patients treated with without the used antibiotic azithromycin, observational Algeria, improved clinically. France, Korea, Ofthese, 2,137 percent deaths, allbut1 in Administration where patients severely they hinder replication. may antiviral properties have been Particularly combined into cells and inhibit overreaction by the Reactions""",0,FALSE
Italo Sessegolo,Flávia Elias,"despite the official-sounding name, the AAPs is not an organization based on science. It is sponsored by and linked to American far-right institutions such as The Heartland Institute and promotes unscientific views such as anti-vaccination conspiracy theories.",1,TRUE
Italo Sessegolo,Flávia Elias,Here’s what the FDA has to say about it: https://www.fda.gov/drugs/drug-safety-and-availability/fda-cautions-against-use-hydroxychloroquine-or-chloroquine-covid-19-outside-hospital-setting-or FDA cautions use of hydroxychloroquine/chloroquine for COVID-19 FDA.GOV FDA cautions use of hydroxychloroquine/chloroquine for COVID-19 FDA cautions use of hydroxychloroquine/chloroquine for COVID-19,1,FALSE
Juliana Vieira,,"KKKKKKKKKKKKK Tomara que Deus não leia meus pensamentos, pois eu pequei!",4,FALSE
Simone Ferreira,Juliana Vieira,eu ri então pequei tmbm  😂 desculpa deus por mim e por ela,1,FALSE
Juliana Vieira,Simone Ferreira,KKKKKKKKKKKKKKKKKKKKK,1,FALSE
Fernanda Oliveira,,"Mentira,ele quer vender,a fabrica é dele,ate eu diria isso",3,FALSE
Miguel Pimentel,,"Pra quem sabe o pq do Bolsonaro defender tanto isso, tá aí o motivo.  🤭 #paz",1,FALSE
Mirelle Alecrim,,"Dra. Natália Pasternak, bióloga com doutorado em microbiologia. Em 7 minutos você terá a melhor aula da sua vida para entender porque não se deve usar cloroquina para tratar Covid-19. 0:00 / 7:12",0,FALSE
Dayana Alves Da Silva Daya,,Só falou besteira sem fundamento... cadê as referências do que ela fala??,0,FALSE
Mirelle Alecrim,Dayana Alves Da Silva Daya,"ela é doutora no assunto meu amor e você é quem? Nunca ouvi uma mulher dizer frases tão lindas e coesas como as quais ela falou, parabéns Natália  👊🏽  👸🏻",0,FALSE
Dayana Alves Da Silva Daya,,Sou farmacêutica bioquímica. Ela é bióloga. Temos a formação parecida. Mas eu sou especialista em medicamentos ...ela não,1,FALSE
Dayana Alves Da Silva Daya,,O doutorado dela é em microbiologia. Ele não é infectologista. Nem poderia estar falando a respeito disso,0,FALSE
Mirelle Alecrim,Dayana Alves Da Silva Daya,"kkkkkkkkkkkkk verdade!!!!! só tem uma pessoa que pode falar sobre: Bolsonario, kkkkkkk",1,FALSE
Dayana Alves Da Silva Daya,,Estamos falando de hidroxicloroquina até então,0,FALSE
Dayana Alves Da Silva Daya,,Mas não se pode esquecer q a sinergia dos medicamentos que favorece a cura. Azitromicina + hidroxicloroquina,2,FALSE
Silvia Lima,,"Ele doido, não conta hahahaha",0,FALSE
Silvia Araújo,,https://m.facebook.com/story.php?story_fbid=1019342698480943&id=636938300054720,1,FALSE
Wesley Toledo,,"Em março li um artigo, de um teste in vitro feito na Itália, onde foi testado a hidroxicloroquina antes da infecção, depois da infeção e usada antes e depois. A que teve melhor resultado foi a que deu antes e depois da contaminação. Então o Trump está…Ver mais",4,FALSE
Mirelle Alecrim,Wesley Toledo,"esse artigo é antigo e já foi desmentido, a COVID-19 é uma doença viral e não autoimune",2,TRUE
Wesley Toledo,Mirelle Alecrim,a matéria em questão é essa: https://noticias.uol.com.br/ultimas-noticias/ansa/2020/03/30/teste-com-hidroxicloroquina-na-italia-da-resultado-positivo.htm. Vc tem ai a matéria que desmente essa?  Teste com hidroxicloroquina na Itália dá resultado positivo NOTICIAS.UOL.COM.BR Teste com hidroxicloroquina na Itália dá resultado positivo Teste com hidroxicloroquina na Itália dá resultado positivo,0,FALSE
Mirelle Alecrim,,"Essa matéria é de 30/03 já estamos no final do mês 5, o mundo há tempos esqueceu a cloroquina! Estão todos focados em uma vacina, apenas o presidente divulga CLOROQUINA pois precisa que alguém consuma os 2,2 milhões de cartelas as quais ordenou o exerc…Ver mais",2,TRUE
Mirelle Alecrim,,"Ninguém precisa de uma manchete antiga pra saber disso, tudo está sendo noticiado em tempo real",1,FALSE
Wesley Toledo,Mirelle Alecrim,ai vc ja está mudando o contesto. Vc disse que foi desmentido. Imagino que tenha sido desmentido com base cientifica... No aguardo.,0,FALSE
Mirelle Alecrim,Wesley Toledo,aqui está 0:00 / 7:12,0,FALSE
Mirelle Alecrim,,"Entenda o que é ciência séria e como ela funciona. Dois médicos tentaram justificar o uso da cloroquina em alguns casos, mas vejam a aula da Dra. Natália Pasternak, bióloga com doutorado em microbiologia. Em 7 minutos você terá a melhor aula da sua vida para entender porque não se deve usar cloroquina para tratar Covid-19.",1,FALSE
Mirelle Alecrim,,https://www.google.com/amp/s/www.uol.com.br/vivabem/noticias/redacao/2020/05/11/cloroquina-nao-evita-mortes-por-covid-19-e-pode-afetar-coracao-diz-estudo.amp.htm Estudo: Hidroxicloroquina não evita mortes por covid e pode afetar coração UOL.COM.BR Estudo: Hidroxicloroquina não evita mortes por covid e pode afetar coração Estudo: Hidroxicloroquina não evita mortes por covid e pode afetar coração,1,FALSE
Mirelle Alecrim,,https://www.google.com/amp/s/www.uol.com.br/vivabem/noticias/redacao/2020/05/08/covid-19-maior-estudo-ate-agora-aponta-que-hidroxicloroquina-e-ineficaz.amp.htm Covid-19: maior estudo até agora aponta que hidroxicloroquina é ineficaz UOL.COM.BR Covid-19: maior estudo até agora aponta que hidroxicloroquina é ineficaz Covid-19: maior estudo até agora aponta que hidroxicloroquina é ineficaz,1,FALSE
Mirelle Alecrim,,"https://www.google.com/amp/s/saude.estadao.com.br/noticias/geral,estudo-americano-aponta-que-hidroxicloroquina-e-ineficaz-contra-coronavirus,70003278638.amp Estudo americano aponta que hidroxicloroquina é ineficaz contra coronavírus - Saúde - Estadão SAUDE.ESTADAO.COM.BR Estudo americano aponta que hidroxicloroquina é ineficaz contra coronavírus - Saúde - Estadão Estudo americano aponta que hidroxicloroquina é ineficaz contra coronavírus - Saúde - Estadão",1,FALSE
Mirelle Alecrim,,"Os cientistas analisaram os registros médicos de 368 veteranos hospitalizados em todo o país que morreram ou receberam alta até 11 de abril. As taxas de mortalidade dos pacientes que receberam hidroxicloroquina foram de 28%, em comparação aos 22% dos tratados com a droga combinada com o antibiótico azitromicina, uma solução divulgada pelo cientista francês Didier Raoult, cujo estudo sobre o assunto em março levou a um aumento na interesse mundial pelo medicamento.",1,FALSE
Wesley Toledo,Mirelle Alecrim,"ok. No video da CNN que mandou, se tudo que ela falou, for comprovado, se os dados que ela falou realmente existem. Entao ok. Está certa. Obrigado. Depois vou ler o resto",0,FALSE
Mirelle Alecrim,Wesley Toledo,👍🏽,0,FALSE
Luigi Raponi,,Aqui tem 2 torcidas: as que procuram uma cura postam links de matérias que atestam uma coisa e as que odeiam o Bozo postam outas totalmente opostas.,2,FALSE
Wesley Toledo,Luigi Raponi,"Se uma pessoa decide usar ou deixar de usar um remédio por questoes políticas, essa pessoa é bem idiota. Muitos replicam o que os outros falam sem buscar a verdade sobre o assunto, ou confiam em fontes não seguras como de jornalistas que só querem criar polêmicas. Por isso estou sempre buscando relatos de resultados cientificos, ou resultados clínicos de medicos que aplicaram o medicamento, opiniões baseada em fatos reais, de preferência se tiverem feito estudo em grupos de pessoas com e sem o medicamento. De fato tem muitos relatos que a hidroxicloroquina junto com azitromicina foram eficazes. Só um ou outro experimento que deu resultado negativo. Mas uma observação, muitos estão usando o zinco junto, talvez o responsável pela melhora nos sintomas seja o zinco, e não a hidroxicloroquina. Zinco ja ouvi medicos falarem que quebra a replicação do vírus. A minha filha mesmo, usa zinco a mais de um ano (por outros motivos) e nesse tempo ela só precisou de outros remedios 1 vez. O que é otimo, pq todos sabem que crianças adoecem com muita facilidade. A verdade é que temos pouco tempo para fazer tantos experimentos. Vidas estão em jogo. Em tempo, estou confiante é no anti coagulante para zerar as mortes.",1,FALSE
Luigi Raponi,Wesley Toledo,"Concordo totalmente com a sua opinião. Estou percebendo que as pessoas de modo geral estão tratando o assunto ""cloroquina"" como tratam time de futebol. Como a cloroquina foi mencionada pelo Bolsonaro, pronto já está instalada a polêmica. Os comentários de que cloroquina provoca isso ou aquilo com base em fontes que querem desconstruir o presidente ganham mais likes do que os que defendem. Fazem isso sem pesquisar nada. Criticam pelo desejo de criticar.",0,TRUE
Silvia Araújo,,https://m.facebook.com/story.php?story_fbid=1870871703044117&id=100003639170871,1,FALSE
Mirelle Alecrim,Silvia Araújo,0:00 / 7:12,1,FALSE
Cristiane Fávaro Rotta,Silvia Araújo,CNN aquela q disputa com a globo em qual é mais lixo kkkkkkkkkkkkkkkk,1,FALSE
Luigi Raponi,Cristiane Fávaro Rotta,Essa mesmo. Ela escolhe a dedo.,1,FALSE
Cristiane Fávaro Rotta,Luigi Raponi,exatamente. Sem nenhuma credibilidade. Muitas mortes por coronavirus foi negligênciada e a CNN é um dos cúmplices.,1,FALSE
Cristiane Narcizo,,Agora entendi do pq a criança mimada puxar tanto o saco do Trump  🤔,3,FALSE
Doralice Ribeiro da Silva,,Tome vc tbm,1,FALSE
Raquel Egidio,,Se ele continuar com esse medicamento vai acabar tento um ataque cardíaco kkkkkkk.....,4,TRUE
Lures Alves Seco,Raquel Egidio,", eu tenho lúpus e faço uso a dez anos , agora vou ficar com medo de morrer .",3,FALSE
Ana Flávia Nascimento,Lures Alves Seco,"Lures você provavelmente faz acompanhamento anual, minha tia também toma a anos e faz acompanhamento a cada 6 meses, o perigo da cloroquina é quando o paciente chega para ser tratado de covid sem fazer uma bateria de exames, que no caso atual não dá tempo de fazer, muitas vezes a pessoa não sabe que tem um histórico cardíaco, muitos não vão ao médico, mal sabem que tem algo, e é aí que mora o risco",2,FALSE
Raquel Egidio,Lures Alves Seco,seu caso é diferente não é para previnir covid-19 certo! medicamento p prevenção do coronavírus não existe!,1,FALSE
Yasmini Felix,,"Não, pq faço uso de medicações controlada e não posso",0,FALSE
Tania Soares Rodrigues,,Você acredita mesmo que ele tá tomando... Pausar GIF Tenor,2,FALSE
Rita De Cassia Costa,,"Preventivamente eu n tomaria nem a pau, sem falar q n acredito q ele tá tomando.",3,FALSE
Cristiane Fávaro Rotta,Rita De Cassia Costa,"existem pessoas q usam esse remédio preventivamente por muito muito muito tempo. A mídia encheu o povo de medo. Já viu a bula da dipirona , do omeprazol? Todo medicamento se vc for ler ele te mata. A diferença entre um remédio e o veneno é a dose. Ou seja , na dose certa não vai te matar, vai te curar. E eu acredito q muitos estao tomando, afinal de contas o vírus é altamente contagioso e eles estão completamebte expostos. Por mais q tenha uma grande equipe medica , caso ele pegue , tem w se ausentar por 14 dias pelo menos. Muitos países já estão fazendo uso desse protocolo e está salvando vidas.",1,FALSE
Rita De Cassia Costa,Cristiane Fávaro Rotta,eu n tomaria preventivamente e principalmente em tratamento domiciliar.Se a medicação fosse tão simples n precisaríamos assinar termo de responsabilidade p usá-la.,1,FALSE
Cristiane Fávaro Rotta,Rita De Cassia Costa,"acredito q se assuma um termo pq a mídia acabou com a reputação do medicamento e todos nós sabemos q todo medicamento tem seus riscos . Dipirona por exemplo é vendido como bala , dado de graça nos postos de saúde e dentre os mais…Ver mais",1,FALSE
Rita De Cassia Costa,Cristiane Fávaro Rotta,eu prefiro n usá-lo preventivamente. Que em quiser usar q use.,1,FALSE
Cristiane Fávaro Rotta,Rita De Cassia Costa,"preventivamente não ha necessidade mesmo, somos pessoas comum, Trump é um chefe de estado precisa estar na frente , é diferente. Mas como vc disse toma quem quiser. Deus abençoe a todos nós!!!",1,FALSE
Flavia Souza,,"Muitas pessoas usam a vida Td , os portadores de lúpus",2,FALSE
Raquel Egidio,Flavia Souza,essas pessoas realmente precisam! Não para prevenção do covid-19  👎,1,TRUE
Richard Brito,,"Não, ele tem médico olhando para ele o tempo todo, tem quem trate os efeitos colaterais, eu não...",4,FALSE
Cristina Bravo,,É uma besta esse Trump.,3,FALSE
Tereza Francisco DE Souza Souza,,"Eita mas sao polêmicos, gostam de irritar e o pessoal cai na pilha deles.kkkkkkk",1,FALSE
Diana D Santos,,Ele quer antecipar a passagem kkkkkk,2,FALSE
Cris Kaezer,,Claro que não,0,FALSE
Rodrigo Cunha,,"http://www.gazetadopovo.com.br/republica/breves/coronavirus-sociedade-brasileira-imunologia-cloroquina ""Em parecer divulgado nesta segunda-feira (18), a Sociedade Brasileira de Imunologia (SBI) alerta que o uso de cloroquina e hidroxicloroquina para t…Ver mais Sociedade Brasileira de Imunologia não recomenda uso de cloroquina GAZETADOPOVO.COM.BR Sociedade Brasileira de Imunologia não recomenda uso de cloroquina Sociedade Brasileira de Imunologia não recomenda uso de cloroquina",0,FALSE
Renata Suflo,Rodrigo Cunha,https://www.dailymail.co.uk/health/article-8309337/Zinc-hydroxychloroquine-effective-COVID-19-patients-study.html Adding zinc to hydroxychloroquine improved some coronavirus patients DAILYMAIL.CO.UK Adding zinc to hydroxychloroquine improved some coronavirus patients Adding zinc to hydroxychloroquine improved some coronavirus patients,0,FALSE
Clara Berenice Rivero,,Ele é sócio da empresa q fabrica vai dizer isso mesmo!,3,FALSE
Marcio Damazio,,Que ele morra sozinho.. Eu me amo,1,FALSE
Marô Somar,,Bozo tbm deve estar,0,FALSE
Sandra Webber,,"Mentira, mesma estratégia do Bozo, quer vender",2,FALSE
Tereza Francisco DE Souza Souza,,Tá bom cada morre do jeito que quiser,0,FALSE
Tathiany Stadler,,Não vamos comparar o presidente do USA com melhores médicos a sua disposição com nós usuários do sus ne,1,FALSE
Tereza Francisco DE Souza Souza,,Vdd dizem que ele está tirando uma comissão feia em cima desse remédio acredita?,1,FALSE
Rogeria Garcia,,"https://veja.abril.com.br/saude/combinacao-de-hidroxicloroquina-e-zinco-se-mostra-eficaz-contra-a-covid-19/ Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo VEJA.ABRIL.COM.BR Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo",1,FALSE
Luigi Raponi,,Muita gente rasgando o toba de medo que descubram a cura e tem que voltar ao trabalho.,2,FALSE
Tlj Thatyane,,"Cada louco, com suas loucuras!! Deixa ele dar, tiro no próprio pé dele!!  😂  🤷 Foi que nem a história, com o desinfetante!!  🤦",0,TRUE
Val Martins,,Melhor pergunte se a gente acredita nessa bobagem?! Ele é garoto propaganda somente. Ele sabe que precisa acabar com os estoques e firmar contratos de vendas. Tudo é negócio .. essa porra mata e todos sabem disso,1,FALSE
Luigi Raponi,,"Todos quem? O povo que tem lupus, malária, artrite reumatóide não sabem disso.",0,FALSE
Val Martins,,"Amado, esse medicamento tem 80 anos é veio pacas . O problema é que não é balinha pra sair comendo... Ele mata.",0,FALSE
Bruna Souza,,"A imagem pode conter: 1 pessoa, close-up, texto que diz ""Pra que ?""",0,FALSE
Luiz Gonzaga,,"Remédio como ""prevenção"" é uma afronta aos bons preceitos da Medicina. Cuidados e procedimentos sim. Remédio não. Qualquer remédio. Exemplo que costumo usar com pacientes: se você quer cacar passarinhos e sabe que eles visitam a árvore da sua casa às 1…Ver mais",3,FALSE
Wesley Toledo,Luiz Gonzaga,minha filha ja precisou fazer uso profilático de antibiótico por um ano. É comum uso profilatico. Porém cada caso é um caso.,2,TRUE
Luiz Gonzaga,Wesley Toledo,prevenir endocardite bacteriana é outra estória.,0,FALSE
Wesley Toledo,Luiz Gonzaga,"por isso acho que não deve generalizar a palavra ""remédio"" usada ai.",0,TRUE
Luiz Gonzaga,Wesley Toledo,vc não pode esperar que o Facebook seja um compêndio médico! Dá um desconto !  😂  😂  😂,1,FALSE
Italo Sessegolo,,"Recomendo a todos neste grupo que tenham uma equipe médica seguindo voce 24h por dia, e especialmente a aqueles que tiverem uma UTI em casa como o Trump.",2,FALSE
Andreia Costa,,Não,1,FALSE
