content,stance
"A imagem pode conter: texto que diz ""ESSE MEDICAMENTO PODE CAUSAR: Distúrbios cardíacos (síndrome de kounis). pode causar choque anafilático, que podem tornar graves vida em alguns casos fatais. Distúrbios sangue sistema Anemia aplástica, leucopenia EMS sulfato de hidroxicloroquina etc. Distúrbios vasculares. Distúrbios Distúrbios gastrintestinais. Distúrbios pele (síndrome de stevens-johnson) 400 mg USOORAL USOALIDEATDATR.COACMACEGAMOS G Medicamento Genérico VOCÊ ACHA QUE ACABOU DE LER BULA DA HIDROXICLOROQUINA SE ENGANOU. ESSA BULA NOVALGINA. SABE AQUELA TOMA OU FEBRINHA? Vamos parar com a hipocrisia! VENDA S0B MÉDICA Contém 30 comprimidos avestidos""",Negativo
Eu jamais poderia tomar!!,Negativo
"E ainda, o Sr Trump, dizer que toma cloroquina como prevenção do Covid!! Mentira! Ele é dono da indústria da droga. E o bossal de cá, vende esse peixe, mancomunado com o fabricante.",Negativo
Quem é o gado?!?! Teste positivo para mamão e bode?… Ver mais Tanzânia revê testes de coronavírus após bode e mamão testarem positivo SBT.COM.BR Tanzânia revê testes de coronavírus após bode e mamão testarem positivo Tanzânia revê testes de coronavírus após bode e mamão testarem positivo,Positivo
Já foi verificado e ocorreu erro na manipulação dos testes.,Neutro
O presidente mandou fazer os testes para desacreditar cientistas e curar COVID com garrafada.,Neutro
"Queria sinceramente que o presidente tivesse razão pelo menos 1 vez, mas não é o caso e nunca foi.",Negativo
Eles voltaram a fazer testes. Não significa que o medicamento funciona.,Negativo
"o único argumento para Bolsonarista é o PT  🙄 vamos discutir idéias e parar de idolatrar político, PT e Bolsonaro possuem interesses próprios.",Negativo
Eles não tem capacidade de fazer um argumento coerente,Negativo
adoro  🥰 com um pãozinho fresco kkk nossa delícia,Neutro
"Cloroquina é a fake news da morte institucionalizada do governo Bolsonaro. Nesse governo de marginais milicianos, dos testas de ferro do crime organizado das lavanderias fiscais das igrejas, dos agentes da CIA maquiados de líderes religiosos, dos mili… Ver mais Carlos Wizard diz que governo deve investir R$ 30 milhões em cloroquina - CartaCapital CARTACAPITAL.COM.BR Carlos Wizard diz que governo deve investir R$ 30 milhões em cloroquina - CartaCapital Carlos Wizard diz que governo deve investir R$ 30 milhões em cloroquina - CartaCapital",Negativo
"infelizmente não adianta falar com quem não quer entender. Afinal, pra eles, é o mundo inteiro que está errado e só Bolsonaro está certo.",Negativo
"Amig@ não passe vergonha! As desculpas são pelo encerramento total de pesquisas. Isso sim é um erro. Acreditar que Bilorilo é acertivo são outros quinhentos... Bem burros, por sinal!",Negativo
"Ah sim, o médico presidente tem razão  🤢",Negativo
afinal não dá pra contestar quem está voltado a só acreditar no Bolsonaro. #ForaBolsonaro,Negativo
Acooooorda galera. Pelamor!!!!! Sem fanatismo. Encarem racionalmente.,Neutro
mais uma vez (me mata de rir  🤣  🤣  🤣 ) país dos jumentos!!!,Neutro
👏  👏  👏  👏  👏,Neutro
Não. A cloroquina continua fora. Apenas a hidroxicloroquina deve ser usada em testes. Testes! Não uso.,Negativo
Bastou Trump querer tirar investimentos que a OMS vai pesquisar mais?!,Positivo
Bota o gado pra ser Cobaia,Negativo
precisa não ja ta sendo testada em jumento,Positivo
"Só ele tem razão, o mundo está errado, os cientistas. O medicamento não foi feito pra esse vírus, tem que ser dosado e o paciente monitorado, pois as doses são altas pra matar o vírus, por isso os efeitos colaterais",Negativo
"A imagem pode conter: 1 pessoa, texto que diz ""ALÔ BOLSONARISTAS: Fake News não é liberdade de expressão Organização criminosa não é militância politica""",Negativo
"Incrível como tem pessoas que acreditam em qualquer coisa, mesmo que seja explicado exaustivamente.",Negativo
"Não disse nem que sim nem que não. Nada provado. Segura a emoção, nelores do Brasil",Neutro
"E tem imbecil que não gosta do Bolsonaro. Por isso o Brasil perde, pelo grande número de imbecis que ainda esperam a volta dos políticos corruptos que os mantém com bolsa esmola.",Positivo
Se vc tiver for um.pouco inteligente não vai ser ladrão nem miliciano.,Negativo
"os ladrões ja deveriam estar presos, os milicianos se alguém provar tudo bem, por enquanto é só piada.",Positivo
"A imagem pode conter: uma ou mais pessoas, texto que diz ""Florestan Fernandes. 5min Em 1971, em plena ditadura, os militares ocultaram da população a epidemia de meningite. A omissão levou ao avanço da doença por longos 5 anos. Agora, Bolsonaro e seus generais escondem os números de vítimas da Covid-19 Para matar as saudades dos saudosistas.""",Negativo
Claro q o burro vai querer enfiar Cloroquina né nos jumentos até pq ele gastou milhões né povo burro senhor me der paciência  🤦  🙆  🐂,Negativo
roubar em respiradores e hospitais de campana pode...kkk,Neutro
"""‎Ou o DOTO não funciona, ou o vírus não gosta de queijo com cachaça! SEM MISOLAMENTO MINAS GERAIS 255 ÓBITOS @LINCOLNDRUMONDM COM ISOLAMENTO SÃO PAULO 6.980 ÓBITOS ن‎""‎‎‎",Positivo
"""Estamos a mais de 500 dias sem roubar!""",Positivo
"""Usamos os melhores ingredientes ntes em NOSSOS LANCHES! #MELHORE #MELHORES LaBellicia LaB icia COZINHA ARTESANAL""",Positivo
"""se eu disser disser que foi o covid-19 vocês acredita 0""",Positivo
"""INÍCIO PANDEMIA ""Coronavírus é invenção imprensa!"" 1a MORTE ""É só uma gripezinha!"" 10 MORTES ""Tenho histórico de atleta!"" 100 MORTES ""Vão morrer alguns idosos!"" 1.000 MORTES ""Não sou coveiro!"" ............ 10 MIL MORTES ""E daí?"" ""A culpa é dos governadores prefeitos!"" 20 MIL MORTES 35MIL MORTES ""Vamos esconder o número mortos!""""",Negativo
É bem isso viu  😂  😂  😂,Negativo
Esse cara um lixo e nem discuto mais com quem é a favor dele é perca de tempo. Rs,Negativo
FAKE querido isso foi comprovado  🙄  🙄,Negativo
"""Discordar do presidente não significa apoiar o PT. Existe vida inteligente além dessa disputa.""",Negativo
você indica quem para ser Presidente do Brasil?,Positivo
fazer piada é fácil.,Positivo
"""Já perceberam que não houve mortes em massa de caixas de supermercado, entregadores de pizza e funcionários do transporte público por conta do COVID19? Ou a doença não é tudo isso, ou eles são alienígenas.""",Positivo
"""6:20 Instagram há 19 horas gabrielmonteiropm São Paulo GABRIEL MONTEIRO CAOS EM SAO PAULO DESEMPREGO DISPARANDO MAIOR NÚMERO DE MORTES POR CORONA VIRUS DO PAIS (28x MAIS QUE MINAS PROMOTORIA INVESTIGANDO SUPERFA AMENTO EM COMPRAS DE R$ 500 MILHÕES EM EM RESI RESPIRADORES GABRIELMONTEIRO GMONTEIRORJ""",Positivo
Só tem meme é  😂  😂  😂,Negativo
ate o terraplanista idiota esta pulando do barco 0:00 / 2:15,Neutro
"""‎Ou o DOTO não funciona, ou o vírus não gosta de queijo com cachaça! SEM MISOLAMENTO MINAS GERAIS 255 ÓBITOS @LINCOLNDRUMONDM COM ISOLAMENTO SÃO PAULO 6.980 ÓBITOS ن‎""‎‎‎",Positivo
😴  😴  😴  😴  😪  🙈  🙉  🙊,Negativo
Indico vc pra ser presidente.,Negativo
"Vocês só fazendo piada que entendem. Falar sério depois de ver as besteiras que falam, realmente é perca de tempo.",Positivo
Ué o presidente faz pq eu não posso fazer,Negativo
"E ainda falam que é o Mito que fala besteira...faz favor, conta outra.",Positivo
porque vc não é. Simples assim.,Positivo
Meu querido o presidente vive fazendo piadas até com as vidas e vcs é a favor dele e pq vou falar sério com vcs por favor né,Negativo
"pra ser presidente precisa aguentar a ignorância do povo falando o que pensa sem ajudar em nada .. tem fora. Mas já que vc não é da petezada filha da puta, indica um presidente que vc acredita ser bom ..rs",Positivo
Vcs é desgastante tem q rir fazer piada vamos discutir sobre oq  🤷,Negativo
Né e a burrice de muitos.,Negativo
qual piada ele fez com vidas?,Positivo
"Vc está me xingando vc sabe q isso dar processo né, mas não fico admirada não olha a classe q vc é né.",Negativo
Tá vendo a pergunta q vc fez qual piadas eles fez com vidas? É desgastante falar com gente burra. Kkkk,Negativo
vai estudar e aprender interpretação de texto...kkkk ou vc é petista agora???,Positivo
Não temo nem ministro da saúde cara vc quer discutir oq por favo né para de passar vergonha.,Negativo
"Me processa vai lá, tô implorando...kkkk",Positivo
Aprenda sobre conjugação verbal tbm...,Positivo
Kkkk vc está longe de mandar eu estudar né querido  🐂  🐂  🐂  🐂,Negativo
Meu amor com pessoas igual a vc não faço nenhum esforço pra escrita de vdd.,Negativo
Você me chama de burro? E fala em processo? Onde eu te xinguei?,Positivo
Imbecil. Ignorante.,Positivo
Mobral,Positivo
Agora eu te xinguei...e fodasse. Volta pra escola e para de falar merda e passar vergonha.,Positivo
Não tenho tempo pra tipinho de gente igual a vc não eu trabalho sabe se é que vc saiba oq é isso né trabalho.,Negativo
nem me comparo com gentinha,Positivo
Vá procurar um trabalho cara menti vazia é oficina do diabo. Kkkkkk,Negativo
"Trabalha? Bom antes de vc trabalhar eu estudei me formei e trabalho a mais de 30 anos...e isso não é da sua conta, estávamos falando sobre o Presidente e você não sabe escrever nem ler o que eu escrevo...bem esse o perfil da esquerdalha.",Positivo
Deixa eu trabalhar viu gado,Negativo
Grande merda sua formação prestou pra que  🤷  🤷  🤷,Negativo
Trabalhadora...kkmm,Positivo
Tenho nada pra falar desse lixo desse presidente e nem com quem é a favor dele.,Negativo
Concerteza querido e trabalho pra mim viu tenho o meu negócio.,Negativo
Trabalho pra ninguém não viu a burra  😂  😂  😂  😂,Negativo
"tá acima o que precisei falar...agora fica aí ""trabalhando"" pra me dar retorno e enquanto isso eu vou curtir meu domingo, porque trabalho pra mim é de segunda a sábado.",Positivo
"A imagem pode conter: texto que diz ""ELEITOR DE BOLSONARO É IGUAL A CORNO: A GENTE MOSTRA FOTO, MOSTRA VÍDEO E, NO FIM DAS CONTAS, PERDE UM AMIGO...""",Negativo
Vá dormi louco  😂  😂  😂,Negativo
"Quem trabalha, trabalha para alguém, mesmo que não seja para o patrão, será para o cliente, paciente etc.",Positivo
"""NÃO SOU PETISTA MAAAS... PT""",Positivo
Solta meu anjo querido oxi qual o seu problema. Kkkk,Negativo
"""Tem gente que diz ser cabeça aberta... E deve ser verdade. Tão aberta que o cérebro aproveitou e pulou fora.""",Positivo
Xonou?,Positivo
Solta meu anjo.,Negativo
Xonou por quem nojento  🤢  🤢,Negativo
"você indica quem para ser Presidente do Brasil? Que assuma o Mourão. Para isso serve um vice presidente. Mas já sei, vc não vai concordar, pois prefere alguém do Centrão, certo? Reproduzir GIF Tenor",Neutro
olha isso,Neutro
"""BOLSONARO É UMA ESCÓRIA PRA HUMANIDADE Governo tira R$ 83 milhões de programa contra extrema pobreza no Nordeste e realoca para publicidades na SECOM FONTE NTE:METROPOLES""",Negativo
"Meu Deus, ela ainda não entendeu que não pode ser usada?",Negativo
Partiu curar o mundo agora?,Negativo
"Povo burro , fanáticos e doentes.",Negativo
Gente parem de brigar por causa disso... Quem não quiser tomar o remédio espera a remessa de vacina grátis lá dá China  😁  👍,Neutro
ou você pode tomar e ter um infarto e MORRER como quase aconteceu com meu cunhado.  😃  👍,Negativo
"DIPIRONA tbm infarta. Concordo com vc Rose Brayan Martim, é tanta briga, mas eu prefiro ficar com a dra. Nise Yamaguchi, dr. Wong, dr. Marcos Andrade, dr.Marcos Menelau e tantos outros que estão salvando vidas usando a CLOROQUINA.",Positivo
corre lá! Alguém tá te impedindo?,Negativo
🤦,Positivo
Eita povo fanático.  😂  😂,Negativo
"Isso não invalida os resultados anteriores que foram bem conduzidos, que foram publicados nas outras revistas, e todos indicam para o não funcionamento da hidroxicloroquina, com a azitromicina ou sem, destaca Pasternak. ""As conclusões que a gente tem…Ver mais",Positivo
Gado vai tomar,Negativo
O único estudo A FAVOR foi retirado do ar. Continuem aí bostejando bando de gado.,Negativo
“Mais uma vez”  🤣  🤣  🤣,Neutro
Covid-19 ainda não tem cura!,Neutro
"bovid 17 é pior,ta doido povo louco",Neutro
"Só bolsonazi tem o conhecimento, o resto do mundo está perdendo por não ter a inteligência dele...",Negativo
kkkkkkkkkkk Cientistas e médicos do mundo inteiro que estudaram a vida toda dizem que cloroquina não presta e só o Bolsonazi tá certo kkkkkk,Negativo
gênio ele!!!! A gente que não valoriza o presidente que tem!,Positivo
Quanta ignorância,Neutro
"Por mim q enfiem cloroquina até no cu e morram.... tenho Lúpus eritematoso sistêmico e não consigo mais encontrar o medicamento por causa desse bando de FDP q saiu comprando  😠 na minha cidade nenhuma farmácia tem, uma amg já está sem... Quem realmente …Ver mais",Negativo
"quem mandou suspender o remédio foram os governadores, cobra o governador da sua cidade.....",Negativo
eu tenho visto pessoas falando que vão tomar por precaução!,Neutro
"não fia foi a OMS ok. Pq o uso estava descontrolado, tem pessoas tomando por precaução!",Neutro
"Independente de quem mandou suspender foi por quem saiu comprando sem precisar.... Já cobrei td mundo q tinha pra cobrar e falaram ""não podemos fazer nada""...",Neutro
"mais os governadores também, tudo combinado,nāo aceitaram o decreto para o uso....",Neutro
suspenderam o uso para quem nao é indicado!!,Neutro
foda q tem gente tá tomando por precaução  🙄,Neutro
"claro q não, qual a comprovação científica de que funciona? Pelo amor de Deus!",Negativo
Fake,Negativo
Kkkkkkk e dá-le cloroquina no fiofó de td mundo.,Negativo
"A imagem pode conter: texto que diz ""os ""PROBLEMAS"" DA CLOROQUINA NÃO TEM PATENTE! que não dá muito lucro para grandes indústrias",Positivo
eua se livrou de uma grande carga e mandou para o brasil q quer muito usar.,Negativo
O verdadeiro chupador de rola de Bozo,Negativo
#ForaMaia #foramaia . #forarodrigomaia #foratoffoli …Ver mais,Neutro
"Pelo menos o pt pagava 50 reais p povo passar vergonha, já vocês passam vergonha de graça!",Neutro
"- Ô suas antas analfabetas, os cientistas pediram desculpas por terem se baseados em estudos inconclusivos e declarado que a “corociclina” seria eficaz contra o Covid-19, como alardeava o genocida esquisofrênico do Bolsonaro  💀 !",Negativo
tem nada disso. Apenas vão continuar os estudos. Pega e já vai tomando a cloroquina. De repente te ajuda!!!!,Negativo
"Estudos são assim, precisam ser analisados e comprovados por cientistas antes de afirmar com tamanha certeza. Não é um besta leigo que tem razão de nada.",Neutro
efeitos colaterais da cloroquina ainda são alvos de estudo,Negativo
"Cloroquina nao foi desenvolvida para salvar o homem, em que pese com avanço da cielncia possa ser utilizada para esse fim. Cloroquina é usada pra salvar esse desgoverno. Qto mais mortes de idosos menos aposentadoria pro governo pagar. …Ver mais",Negativo
fato,Negativo
"E a China fica onde? Homem, tmnc. Tudo é culpa do governo, até a irresponsabilidade estrangeira.",Positivo
"Bolsonaro, calado tá errado. Ele e sua tropa de zumbis fanáticos...",Negativo
"Meu filho mora na Dinamarca e lá o Governo suspendeu as pesquisas com o cloroquina, chegaram a conclusão que só piora!",Negativo
só aqui que o governo fica dando murro em ponta de faca,Negativo
Nenhuma descrição de foto disponível.,Neutro
no Reino unido estão fazendo estudos https://www.dw.com/es/reino-unido-testean-f%C3%A1rmaco-contra-la-malaria-para-combatir-el-coronavirus/a-53525047 Reino Unido: testean fármaco contra la malaria para combatir el coronavirus | DW | 21.05.2020 DW.COM Reino Unido: testean fármaco contra la malaria para combatir el coronavirus | DW | 21.05.2020 Reino Unido: testean fármaco contra la malaria para combatir el coronavirus | DW | 21.05.2020,Positivo
#ForaBolsonaro,Neutro
teu cu,Neutro
Essa cloroquina ajuda no exterminio da população,Negativo
você tem alguma outra alternativa que funciona?,Positivo
"O remédio não teve eficácia comprovada. Vocês realmente tem dificuldade em estudar, nem um texto curto conseguem ler.",Negativo
"pois é. Eles acham que porque um estudo foi invalidado, os outros também foram invalidados por tabela!",Positivo
"pergunta da eficácia dele para o Dr. David Uip... Ah, não esse não fala para o povo o remédio que ele tomou... Bom, pergunta para o cardiologista Dr. Roberto Kalil...",Positivo
Difícil dizer algo pra quem expõe orgulhoso a ignorância.,Negativo
"Me baseio no que diz a ciência. Quando todos os testes provarem a eficácia do medicamento no combate a essa doença, considerarei que sim ele pode ser usado. Que será segura a sua prescrição pra ajudar o povo. Enquanto isso não acontece, como saberei, n…Ver mais",Negativo
"""‎11:13 مه 79% Publicação tonibritonutri dP Jovem Pan OMS se desculpa por controvérsias em pesquisas sobre hidroxicloroquina Jovem Pan 19 horas atrás‎""‎‎",Positivo
"""Covid19 9...a luta continua! tonibritonutri rfi Autores do estudo da revista The Lancet que criticava hi- droxicloroquina pedem des- culpas Publicado 05/06/2020 Geietles Beиiies contentfre THE LANCET Searchfor Audie tonibritonutri Queeee faseeeeeeee #thelance Fico triste ao. mais""",Positivo
"Minha senhora amaria que me dissessem que os cientistas descobriram que Doril tem efeito no tratamento dessa doença. Doril, Anador, Cloroquina, qualquer coisa. Infelizmente nao foi isso que aconteceu. As desculpas da OMS são em função da seriedade com …Ver mais",Negativo
Essa atenção é que as pessoas precisam ter quando leem ou ouvem as notícias. Tenho certeza que todos vamos amar que esse remedio tenha eficacia comprovada por cientistas. Ninguem quer ver o povo morrendo aos milhares. Ninguem quer continuar nessa angu…Ver mais,Negativo
Concordo plenamente.,Neutro
Se cuide aí!,Neutro
Bolsonaro só tem razão que não será nunca mais presidente aqui no Brasil...,Negativo
ô dó,Neutro
"Quem vai ser, LULA? ACEITA QUE DÓI MENOS",Neutro
Ninguém leu a matéria???,Neutro
Mesmo quando ele tem razão ele está errado ! Lixo,Neutro
Bolsonaro 2022,Positivo
"Não dou razão pra político nunca, pq é isso q eles querem, eles não pouco se lixando pra gente!!",Neutro
De onde saiu esse jornal??,Neutro
Vai gado!!!,Neutro
"""Pedro Penseiro @PedroLColli ""Lógica"" do bolsominion: Se os especialistas, que estudam o assunto há anos, não têm certeza sobre determinados aspectos da Covid-19 então é melhor acreditar no presidente que nunca pisou numa universidade.""",Negativo
"Estão mais perdidos que cego em tiroteio, cadê os gênios? Estamos vivendo uma prova a qual só Deus pode nos ajudar.",Neutro
"a doenca esta sendo estudada ainda, em plena pandemia",Neutro
https://m.facebook.com/story.php?story_fbid=142404497365519&id=111037913835511 OXÍMETRO de DEDO pronta entrega,Neutro
"Ah, coitado.",Neutro
"""COMO USAR A CLOROQUINA BOZO TIRE DA EMBALAGEM LUBRIFIQUE Οι COLOQUE 0 BOLSOMINION NESSA POSIÇĂ ABRA O RABO RABO DELE DELE ENFIE AC CLOROQUINA NO RABO DELE MITO! LVALDAR UM GRITINHO ο""",Negativo
"""Meu próximo animal de estimação vai ser um bolsominion! Pensa num bicho que defende ο dono a qualquer custo!""",Negativo
Animal de estimação é um bichinho bom.leal. Não se pode cimparar com um sujeito do mau.,Neutro
", por isso mesmo! Só vê o dono pela frente!  😂  😂",Neutro
tem razão.kkkk,Neutro
A ignorância é pior do que o covid. Cega e emburrece,Neutro
Só lamento,Neutro
"Ele sempre teve razão. Só que não. A imagem pode conter: 8 pessoas, texto que diz ""INÍCIO PANDEMIA ""Coronavírus é invenção da imprensa!"" 1a MORTE ""É só uma gripezinha!"" 10 MORTES ""Tenho histórico de atleta!' 100 MORTES ""Vão morrer alguns idosos!"" 1.000 MORTES ""Não sou coveiro!"" ............. 10 MIL MORTES ""E daí?"" 20 MIL MORTES governadores prefeitos! ""A culpa é dos 35MIL MORTES ""Vamos esconder 0 número mortos!""""",Negativo
"primeiro que o GRipezinha foi a globo que começou, segundo que o E dai foi um resposta a comparaçao com a CHINA e para fechar, me fala qual remedio tem nos paises de primeiro mundo que aqui nao foi usado....",Neutro
Fora Bolsonaro Genocida,Neutro
"Nao , ele nao tem razão",Negativo
Parece que o Trunpp também têm razão!!! Suspendeu o uso da CLOAQUINA por lá e irá exportar para o Brasil sil sil sil o lixo tóxicos de lá.,Negativo
Ta com medinho agora ja ferrou com muota gente não adianta mais,Negativo
Ele é uma vergonha sem precedentes,Negativo
vergonha é ser roubado.,Positivo
também! Lula na cadeia e Bolsonaro num manicômio,Neutro
Não é vergonha . O mais certo é a recomendação dos médicos mesmo lá fora barrando os remédios,Neutro
mesmo com todo apoio médio tá passando mal com a bosta da cloroquina kkkkkkkkkkkkkkkkkkkkkkkkkk,Negativo
Olha presidente com muitas pessoas deu certo a cloroquina não esquenta gente inútil enche o saco mesmo,Positivo
fonte: cabecinha perturbada,Negativo
a sua só se for,Neutro
Fontes: “vozes da minha cabeça” nem sempre tão lúcida.,Neutro
amei vc !!!!,Neutro
Ou é fake ou essa criatura é louco.,Neutro
Ele n eh médico kkkk ...tá certo ele ueh !!!,Positivo
O povo meficre meu Deus não tem o que fazer,Neutro
"Ele tomou, minutos famosos tomaram, conheço muita gente q tomou. ELE É A FAVOR DO USO. QUEM RECOMENDA É O MÉDICO.",Positivo
Vcs tem cérebro?,Neutro
Não recomenda mais a cloroquina. Nenhuma descrição de foto disponível.,Neutro
"Claro que não, ele não é médico  🤷‍♂️ quem prescreve é o médico. Só distorceram as palavras dele.",Positivo
"o médico receita, recomendar qualquer um pode recomendar, não pode receitar",Positivo
"foi oq ele disse, pena que as mulas distorcem oq ele diz  🤦‍♀️  🤦‍♀️",Positivo
"Mas ele distorce a ciência o tempo todo! Normal tomar uma invertida! Viu o videozinho dele tomando a terceira dose? Então ele tem q incentivar a tomar, pois HCQ pra dar com pau no Brasil, pra 18 anos!! Kkkkk",Negativo
"até cientistas contestam estudos uns dos outros, imagine a gente, mero mortal!  🤷‍♂️  🤣 Já estudei essa área e sei oq estou dizendo",Positivo
por isto q existe uma situação que se chama metanálise! A metanálise diz qual o melhor caminho a seguir!,Negativo
"exatamente, porém o que não serviu pra um país, não quer dizer que não vai servir pra outro. Clima diferente, vírus sofreu várias mutações até chegar aqui e etc. Minha cidade de 400 mil habitantes deu parecer favorável, pq aqui funcionou, algumas regiões de RJ onde não usaram, tiveram mortalidade de até 12%.",Positivo
pq vc acha q o Einstein proibido o uso off label da HCQ?,Negativo
e pq não divulgou o tratamento dos pacientes do alto escalão?  🤷‍♂️,Positivo
pq hospitais particulares do Rio que usaram hcq tem taxa de mortalidade baixíssima e os do SUS que não usaram bem altas? No mínimo suspeito,Positivo
"o ensaio clínico com HCQ foi feito lá, talkey! Então acredito q saibam bem a eficácia ... Aí proibiram ....  🤷🏾‍♂️  🤷🏾‍♂️  🤷🏾‍♂️  🤷🏾‍♂️",Negativo
https://cgn.inf.br/noticia/associacao-medica-da-parecer-favoravel-para-protocolo-de-hidroxicloroquina-em-cascavel Vou por fontes pq é mais fácil do que discutir  🥱  🥱  🥱  Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN CGN.INF.BR Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN,Positivo
"da onde vc tirou estas informações? Qro mais avança a pandemia maia expertise os médicos desenvolvem e mais vidas são salvas... E meio esquisito achar q a HCQ é a bala de prata! Outra coisa , hospitais particulares não são referência de tratamento pra COVID e recebem muito menos pacientes!! A HCQ nem nos EUA funcionou, mas aki em terras tupiniquins, com um monte de negacionista e anti ciência a coisa muda!!",Negativo
"tu é de SP né? Como é que está a taxa de mortalidade aí? Aqui estamos usando e está tudo tranquilo até o momento, já vc, pode dizer o mesmo?",Positivo
parecer? 🤣  🤣  🤣  🤣  🤣,Negativo
minha cidade é quase 100 SUS  🤣,Positivo
"é duro ver um jornal da globo divulgar isso né meu filho, engole seco  🤣  🤣  🤣  🤣  🤣",Positivo
Paraná tranquilo? Tendi...  🤣  🤣  🤣  🤣 Pra eficácia da Cloroquina tar tão altas falta testes pra COVID,Negativo
"nestas horas separarmos o joio do trigo! Médico q não se atualiza e nem se da ao trabalho de ler artigos e papers sobre a evolução da doença e tratamento da estes pareceres meio... Estranhos!!! Mas fica aí em Cascavel na paz e o Mito disse hj q não vai mais receitar mais a HCQ, vai deixar proa médicos !!!!",Negativo
"então quer dizer que temos mais casos, com os mesmos óbitos 😨  😨  😨 Seguindo sua linha de raciocínio a taxa de mortalidade daqui é mais baixa do que imaginamos,  😱  😱  😱",Positivo
meu Deus do céu! Negacionista é o inferno na terra né minha filha!! Grupo de zap bolsonarista tem informações em tempo real e dezembro qualidade né... Kkkkk.... discutir com gente atualizada pela tia do zap é pra acaba !!!,Negativo
"por gentileza vc pode enviar pro pessoal do parecer aí em Cascavel este pré print duplo cego randomizado do estudo de HCQ em pacientes com COVID-19? Ajude a salvar vidas com maneiras séria de lidar com a medicina!Achismo vc deixa pra vc, pros outros o q vale é a ciência e salvar vidas! Vc pode entregar por gentileza, pois vidas serão salvas https://t.co/cNn5vXC98I?amp=1",Negativo
"São médicos de humanos não veterinário, acha mesmo que iriam colocar a carreira em jogo?...  🤦‍♀️  🙆 Se esforça mais um pouquinho.",Positivo
"kkkkk... Na medicina veterinária procuramos fazer a medicina baseada evidências, imagina então na medicina humana? Mas os tempos são outros né! Zap zap, tia do zap, YouTube, blogs de direita são as evidências doa dias atuais!!! Kkkkk, discutir com negacionista me diverte! Agora temos uma nova modalidade de fazer medicina: Medicina baseada em achismo!! Boa noite.... A deixa eu perguntar: Será q tem Ivermectina neste parecer dos médicos de Cascavel? O médico de Goiânia q dizia curar a COVID 19 com ivermectina infelizmente tá enrugado numa UTI.... Que pena né!",Negativo
"o.pre print do paper é de um estudo humano robusto sobre a eficácia da COVID.... Desculpe, achei q vc sabia q era um pre print de um estudo q será publicado... Vc me desculpa, as vezes esqueço q alguns nem sabe o q é ciência! Mas c precisar eu desenho em lapis colorido!! Kkkkk...fui",Negativo
ainda chorando? Pqp mas tu chora em... Deus me livre de gente sarna que não aceita uma matéria de médicos super renomados e formados em universidades públicas  🥱 aiai publica teus artigos da unoeste aqui pra gente ver se dá pra comparar com eles  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣,Positivo
"xiiiii no Paraná tá subindo os casos de COVID 19, ou seja , 900%... Tá faltando Cloroquina no PR?",Negativo
"vc é idiota ou q?Vc não tá vendo q te mandei trabalhos pre print ,q está bosta não funciona? Até os EUA pararam de usar esta medicação! Vc não lê o contraditório, opinião de médico não é evidência...q caralho é muita negação , sai da bolha, o mundo inteiro não usa esta porra....Vc viu o PR não indica mais a Cloroquina.....teu estado subindo a contaminação e vc querendo q o povo tome remédio que não funciona! Vc não viu o médico goiano q dizia q a Ivermectina era a cura da COVID? Sabe onde ele tá? Internado numa UTI com COVID.... Negacionismo é doença, Bolsonarismo é doença!",Negativo
"Uai, depois de tudo que falou",Neutro
"Vocês são analfabetos funcionais, só pode.",Neutro
Ainda bem q tem vídeos dele com as caixas de cloroquina kkk tem q ser muito mal intencionado a essa altura em dizer q ele foi mal interpretado lá no começo kkkk fora os seguidores dele recomendando o uso do remédio como se fossem médicos kkk,Negativo
bem isso..pior cego é aquele que não quer enxergar..preferem achar que é fake..que ele nunca fez propaganda da cloroquina,Negativo
só se revela cada vez mais gente mais mal intencionada igual esse cara. Nunca vi tanta atitude covarde deste ser.,Negativo
"Me espanta, ver o que 20 anos de PT fez com a estrutura das escolas.... Olhando os comentários da pra ver quem estudou e quem não fez isso.",Positivo
sou contra o PT e nem por isso preciso apoiar o Bolsonaro.,Neutro
melhor resposta,Neutro
Sou contra o PT e contra e quem não sabe ler.,Positivo
O bonoro assim como eu não sou médica. Não posso recomendar o uso e as doses. É isso que ele falou,Positivo
"Em nenhum momento ele disse que é contra, apenas disse q não recomenda. Nem o farmacêutico pode recomendar alguma coisa",Positivo
mas ele sempre recomendou..basta ver os vídeos dele..rs,Negativo
não apoio político nenhum mas você leu?,Neutro
"ele não só é a favor do remédio, como faz uso dele e está vivo. Ele não pode recomendar o uso ele é a favor do uso",Positivo
aproveita a sua # fica em casa e estude. Pois cientificamente não tem argumentos  😘,Positivo
20 anos de PT. Tá sertim. Nem vem que não sou petista. Mas pera aí né,Neutro
"Acho que sua matemática tá ruim viu! 20 anos de PT? Aonde?E tem 4 anos que o pt saiu tá, supera.",Neutro
vc deve saber vem né?,Neutro
