content,stance
A cloroquina é uma porcaria com mais de 50 anos curando pessoas com malária...Ninguém conhece nada sobre ela! Só Jesus na causa! É lógico que todo medicamento tem que ser dosado por um médico!,Positivo
correto. A Globo chamou a atenção dele por conta do contrato que ele tem com o programa bem estar.,Negativo
Tô vendo que a torcida do vírus tá bem maior.  🙄,Positivo
ta empatando com a torcida pro mito rs,Negativo
Eu hein  🙄 só sei que eu venci o virus.,Positivo
nao sei tem horas que parece que o povo torce pro mito não pro Brasil,Negativo
quem é mito?  🤔,Neutro
Bolsonaro o mito,Neutro
Lkkkkkkk,Neutro
"ah tá o nosso Presidente. Entendi, eu torço por ele pq pelo que eu entendi ele está no piloto, não posso torcer pro avião cair só pq não gosto do piloto. Afinal de conta eu tô dentro. Eu moro NO Brasil.  🙏 E eu torço e oro muito pela mi…Ver mais",Positivo
Boa noite  🙏  😘,Neutro
"mania de acharem que pandemia é futebol com torcida, mesmo blabla por isso que usei a palavra mito, serve de gatilho pros minions saírem do buraco usando a mesma metáfora do aviao, piloto, torcida e aquele blabla de manual da época do pt, mas agora dos bolsonaristas boa noite  🥰",Negativo
adorei seu bafo de mortadela.  🤣  🤣,Positivo
"tsc tsc manualzinho de gado detected, ja que vai fala do LulaLadrao, comunismo chinês ou terraplana kkkkk",Negativo
aí amadohhh  😘  🤣  🤣,Positivo
"pois é, tambem to confuso agora.",Neutro
https://m.youtube.com/watch?v=zer6omW0vnU COVID-19: More Great News YOUTUBE.COM COVID-19: More Great News COVID-19: More Great News,Neutro
"Está aí, a prova que funciona, agora os jumentos vão relinchar ou comer grama?",Positivo
"Mas os chineses usaram corticóide,não teve resultado favorável. Muito estranho está reportagem,?????",Neutro
A Globo chamou a atenção do Dr. Kaliu por conta do contrato que ele tem com o programa bem estar.,Negativo
Eles não poder dar apoio a cloroquina.,Negativo
"TRIBUNA beneficios corporais da ingestão (moderada) de alho a redução do colesterol, elevação das HDLP (LipoProteinas de Alta Densidade, portadoras colesterol bom""), redução da pressão arterial e alguma bioatividade inibitória sobre patogênicas tal qual antibióticos. Um estudo de 1992 do Instituto Nacional de Câncer Estados Unidos comprovou que ingestão de alho cebola está correlacionada com menor incidência de câncer de estômago. Outros autores reportam o mesmo efeito para pele e para o cólon. É tido como melhor adente antibiótico x STORT""",Neutro
"TRIBUNA É tido como melhor agente antibiótico contra tifo, o mesmo valendo em caso de disenterias enterites. Mesmo no caso de algumas viroses (resfriados gripes) é atribuida ao alho uma atividade preventiva. Dai nome que se lhe aplica russa"" É comprovado que os compostos sulfurados do alho alho elevam bioatividade células sanguíneas da série branca células ""T-helpers"", responsáveis pela defesa imunológica do corpo. Seu uso igualmente se estende ao combate das bronquites (vias áreas superiores) e infecções urinárias Uma interpretação farmacológica da STORT X""",Neutro
"TRIBUNA Uma interpretação farmacológica da ação do como um todo se em função da variedade de compostos sulfurados presentes bulbo, uma família em que cada membro contribui com parcela do marcado odor apresentado por esta planta. o suco de alho, mesmo diluido ooo vezes (o que não afeta cultura de células em laboratório), é altamente para Candida albicans (corrimento vaginal) para fungo Tricophyton (frieiras). De fato, fato, MICS (Concentrações Inibitórias Minimas) até 0.3 micrograma de alicina /mililitro foram encontradas STORT""",Neutro
"TRIBUNA Maiores informações sobre as múltiplas propriedades benéficas do alho seus derivados podem ser obtidas no livro The Complete Garlic Handbook ou através do The Garlic Information Centre, Saberdene House, Church Rd, Castfield, Battle, East Sussex, UK. José Domingos Fontana (jfontana@ufpr.br) é professor emérito da UFPR pelo Departamento de Farmácia, pesquisador A do CNPq. 11.° Prêmio Paranaense em C&T Comenda Nacional de Mérito Farmacêutico (CFF, 2002). × BLICIDADE STORT""",Neutro
Usem o alho e cebola cru já está tendo muito relatos sobre o alho,Neutro
"Jaqueline, faço minha comida com muito alho,gasto quase um kg por mês,e cebola tambem,tomo todos os dias limão em jejum.realmente é muito difícil eu ficar resfriada. Mas para certas infecção só antibiótico,tive que fazer azitromicina,estáva com sinusite e uma pequena mancha no pulmão,muita tosse ,dor de cabeça.abençoado antibiótico e água. No mesmo período,tive contado com colega com covid ,e outro foi entubado , infelizmente veio a óbito ontem pela manhã, tem outro tambem entubado,e outro que saiu do tubo,E alguns em casa de quarentena, Precisamos de medicação .Tem médicos também contaminados,um teve alta ,soube que tem 4 médicos da clínica médica também contaminados. Medicações tem que ser feita ,não podemos ficar esperando. Uma imunidade alta é o melhor, mas medicações tem que ser usadas. O hospital que trabalho está de luto com as perdas e funcionários contaminados. Com certeza ,vou continuar usando alimentos,saudáveis . Obrigada",Neutro
Quem e diabético vai ter que passar longe...,Neutro
Agora o dexametasona vai virar ouro  🙄,Neutro
No começo da pandemia disseram que os contaminados com o covid-19 não deveriam tomar remédios a base de cortisona.,Neutro
vdd fiquei ate c medo.pq eu uso,Neutro
"nào fique com medo, se vc toma com orientação medica fique tranquila, essa doença é nova então a todo momento é uma descoberta nova, no começo foi dito pra não tomar ibuprofeno agora ja não tem problema",Neutro
a gente não sabe mais o que é certo ou errado. Valha nos DEUS! Kkkk,Neutro
vdd,Neutro
vdd so Deus,Neutro
"Esse remédio e ótimo sim, mas devia a pessoa enxada e a pessoa não pode tomar um.monte vacina",Neutro
"Quando me ataca artrose é a dexametasona que me salva ... e ja tomei diversos outros mas esse que me dei bem ... melhor eu fazer meu estoque particular kkk pois já já vai faltar isso sim pois o povo só houve ""tal remédio pode curar covid"" já sei estoca…Ver mais",Neutro
"O problema é deixar para dar a cloroquina quando está grave demais , daí dão doses altas, deve dar a cloroquina já nos primeiros dias do sintoma em doses não tão agressivas, meu cunhado está tomando em casa e está bem, já passaram 14 dias e ele não apresesnta mais febre,",Positivo
"80% das pessoas ficam em casa e se curam sozinha. Dos 20 % que sobram, cerca de 17% precisam ficar internados com ventiladores, mas também se curam sozinhos com os ventiladores. Aí dão cloroquina para estas pessoas que iam se curar sozinhas, e dizem que a cloroquina funciona. E vc acha mesmo que nos hospitais pelo mundo todo não tentaram isso que vc falou de dar mais cedo. Veja quantas pessoas estão morrendo em vários países. Trump é um dos defensores da cloroquina, e veja a quantidade de mortes diárias por lá. Tendo disso isso, o CDC americano já deixou de recomendar a cloroquina como tratamento para Covid 19. O CDC africano fez o mesmo. Médicos de Nova York dizem não notar qualquer resultado positivo. Médicos na França e na Suécia, a mesma coisa. Tem estudo no Brasil que diz que não resulta. Tem estudo americano que também diz que não resulta.",Negativo
Não é que não funciona. É pq não é um vírus e sim algo muito pior. Leiam um pequeno texto que publiquei aqui no grupo. Ou pelo menos tentei publicar.,Positivo
"Cola o texto aqui. Entretanto... 80% das pessoas ficam em casa e se curam sozinha. Dos 20 % que sobram, cerca de 17% precisam ficar internados com ventiladores, mas também se curam sozinhos com os ventiladores. Aí dão cloroquina para estas pessoas que iam se curar sozinhas, e dizem que a cloroquina funciona. E vc acha mesmo que nos hospitais pelo mundo todo não tentaram isso que vc falou de dar mais cedo. Veja quantas pessoas estão morrendo em vários países. Trump é um dos defensores da cloroquina, e veja a quantidade de mortes diárias por lá. Tendo disso isso, o CDC americano já deixou de recomendar a cloroquina como tratamento para Covid 19. O CDC africano fez o mesmo. Médicos de Nova York dizem não notar qualquer resultado positivo. Médicos na França e na Suécia, a mesma coisa. Tem estudo no Brasil que diz que não resulta. Tem estudo americano que também diz que não resulta.",Negativo
não cabe nos comentários é muito grande. Mas pode ir no meu perfil e ler pq tá público.,Negativo
"Se for o texto que acho que é, tem muita ficção e inverdades. Vou citar só duas, pois tem várias... ""A província de Hubei está em ruínas."" Veja se Hubei está em ruínas: https://www.youtube.com/watch?v=wA2Om70v66o  HUBEI CHINA (Current Situation) YOUTUBE.COM HUBEI CHINA (Current Situation) HUBEI CHINA (Current Situation)",Negativo
"não se dá pra acreditar muito em nada que vem de lá. Mas devido a um estudo que vi em algum lugar passei a acreditar que seja verdadeiro, que esse vírus se é que pode ser chamado assim, também tem atingido o cérebro. Ou seja não atinge só os pulmões como dito inicialmente.",Positivo
"Ainda havia um conjunto de portas e além era o que a capa chamava de núcleo"". E foi aí que eu vi: muitos e muitos cadáveres, empilhados um sobre o outro no teto. Havia homens, mulheres e crianças, homens velhos e crianças pequenas, ricos e pobres, bonitos e deformados, orgulhosos e humildes."" O cara abre a porta, vê um monte de corpos, e só de olhar ele consegue determinar idade, gênero, se eram bonitos e ricos? Sério? Texto claramente escrito com intuito de causar impacto.",Negativo
"Mas em todos lugares do mundos, os médicos falam que não atingem só os pulmões. Isso não é qualquer segredo.",Negativo
não encontrei a data. Mas se tratando que a mídia lá é controlada não se dá pra confiar.,Positivo
mas tá tudo muito estranho.,Positivo
"Daqui a alguns anos se estivermos vivos, saberemos de fato o que é verdade.",Negativo
e se for verdade.,Positivo
"Eles publicaram todos os tipos de desinformação sofisticada sobre a decodificação de DNA do chamado coronavírus. Tudo isso nos ajudou a evitar um pânico global. Vc tem noção que cientistas e pesquisadores pelo mundo todo tiveram acesso a estes dados, e vc tem noção de que eles confirmam os dados, eles não simplesmente acredita que sejam aquilo que foi divulgado, não tem? Tá vendo? Outra mentira.",Negativo
"De fato, posso garantir que mais da metade dos principais funcionários do partido são atualmente imitados por atores treinados que seguem as instruções dadas a eles por meio de implantes especiais. Sério que vc acredita nisso? Pausar GIF Tenor",Negativo
"vindo de um povo estranho como chinês tudo ou nada pode ser verdade. Não precisa de muita coisa pra ficarem parecidos uns com os outros na China, parecem cópias uns dos outros.",Positivo
"Novamente, sério que vc acredita nisso: ""atores treinados que seguem as instruções dadas a eles por meio de implantes especiais."" ???",Negativo
já disse que dessa raça de porcos não duvido de nada.,Positivo
"E sobre o DNA do vírus que supostamente a OMS divulgou para enganar as pessoas. Vc está mesmo afirmando que todo cientista e pesquisador do mundo que estão tentando arranjar vacinas, estudando o vírus, são todos incompetentes ou estão metidos nesta mentira? Vc acredita mesmo que eles não iriam notar diferença entre o que foi divulgado e o que eles veem agora? Está vendo como vc está fazendo um esforço enorme para acreditar no texto, que ignora vários absurdos que estão escritos nele? Melhor maneira de contar uma mentira, é misturar ela com algumas verdades.",Negativo
 agentes biológicos e químicos que podem manipular e controlar os padrões de pensamento e comportamento dos cidadãos em graus terríveis; técnicas de manipulação altamente sofisticadas usando práticas hipnóticas completamente desconhecidas do público;  🤣  🤣  🤣  🤣,Negativo
"Encontramos um novo nome, 2019-nCoV, e distribuímos fichas técnicas"" que descrevem uma doença inventada"" Novamente, médicos, cientistas e pesquisadores não confirmam seus dados, e estão todos se baseando numa descrição inventada.  🤔  🤔  🙄  🙄  🙄",Negativo
"detalhe nada disso me assusta. Só quero aproveitar a vida e viver como se não houvesse amanhã, meu bem quem perdeu a mãe pra um maldito câncer, que movimenta e dá os mais altos lucros a indústria farmacêutica. Quero mais é viver.",Positivo
estude um pouco mais sobre nova ordem mundial.,Positivo
"O agente é muito mais contagioso que isso, e sua taxa de mortalidade, ao contrário do coronavírus"", não é de 2%. Não, sua taxa de mortalidade é de 100%. Ninguém supera isso. Quem contrata morre."" Outro absurdo. A taxa de mortalidade não é dada por uma entidade que diz: Ele tem a taxa de 2%. A taxa é calculada com base nas pessoas infectadas e as mortes. Ou seja, outra mentira sem pé e nem cabeça. E como todos sabemos, não estão morrendo 100% das pessoas, nem de longe. Eu mesmo tive os sintomas deste vírus durante 25 dias, e que eu saiba, não morri.",Negativo
"estude um pouco mais sobre nova ordem mundial. Agora entendi como vc pode acreditar nesta história sem pé nem cabeça. Como vc acredita na nova ordem mundial, então qualquer coisa que lembre isso, vc já toma como verdade, ignorando as mentiras absurdas e descaradas que lá estão escritas.",Negativo
"Felizmente, concluímos acordos com outros governos: eles concordaram em afirmar que as infecções foram causadas por um coronavírus. Eles estavam tão preocupados quanto nós que o pânico poderia irromper no país deles. Ainda que fosse verdade, e os médicos, cientistas, pesquisadores? Fizeram acordos com todos os que existem no mundo? Como vc consegue acreditar nisso sem sequer questionar?",Negativo
"será que vc nunca percebeu que o presidente nunca aceitou esse acordo, e que vários governadores sim. Dado visto vários atestados falsos. Nunca procurei hospital gripada hj muito menos.",Positivo
"Descobrimos a tempo da transferência e tentamos impedir que ela acontecesse. No tiroteio que se seguiu, não se preocupe em procurá-lo no noticiário, ele não foi noticiado em nenhum lugar, dezenas de pessoas foram mortas. Muito conveniente! Na era do celular com cameras incrivelmente potentes. Ninguém filmou, e ninguém viu. kk",Negativo
entrei só pra ver o pensamento das pessoas por aqui.,Positivo
vc filmaria pra morrer?,Positivo
"Gripe leva uma semana mais ou menos para curar. Gripe não causa falta de ar. E outra coisa, vc insiste no governo. Quando te questiono sobre médicos, pesquisadores e cientistas, se todos do mundo inteiro fizeram acordo também, vc não fala nada. Já viu o tamanho do absurdo da coisa. Cara, te mostrei vários absurdos no texto, e insiste em ignorar os absurdos e aceitar como verdade. Nem sei mais o que dizer. Quer acreditar neste monte de bobagem, num texto cheio de mentiras e falácias de alguém que escreveu e provavelmente está rindo das pessoas que acreditaram nele, isso é com vc.",Negativo
te falei que não me assusta.,Positivo
"já tossi por quase seis meses, tinha falta de ar, usei mil e um medicamento caseiro e fiquei boa, imagina se fosse hj, haja visto que tenho alergias, tava lascada.",Positivo
"só para facilitar para vc. Fui procurar a origem de tal texto, onde foi primeiro publicado. Ele foi publicado no site sobre extraterrestes. The UFO Spotlight On. É um boato que já vem sendo falado em vários sites, achando incrível como tem pessoas que acreditam em tais absurdos. https://www.snopes.com/fact-check/chinese-intelligence-coronavirus Did a Chinese Intelligence Officer Reveal the 'Truth About the Coronavirus Outbreak'? SNOPES.COM Did a Chinese Intelligence Officer Reveal the 'Truth About the Coronavirus Outbreak'? Did a Chinese Intelligence Officer Reveal the 'Truth About the Coronavirus Outbreak'?",Negativo
"sabe pq não duvido de nada que se fale sobre a China, pq nem gente são, são monstros.",Positivo
"parabéns pra quem escreveu, é muito inteligente.",Positivo
"pq não duvido de nada que se fale sobre a China Mas não é só da China, envolve todos os governantes do mundo, a OMS, médicos, cientistas e pesquisadores de todo o mundo.",Negativo
"rapaz não posso confiar nem nos mais próximos a mim, vou confiar nessa gente movida a dinheiro.",Positivo
"se nós meus compatriotas não dá pra confiar, haja visto que mataram pacientes de overdose de medicamentos.",Positivo
"parabéns pra quem escreveu, é muito inteligente. Que nada. O texto é cheio de falhas e coisas absurdas. Se não tivessem exagerado tanto, talvez ficasse mais credível.",Negativo
tchau né,Positivo
haja visto já tive a beira da morte por depressão prefiro não ver notícias ruins.,Positivo
"Se cuida, e tenta não sair acreditando em tudo que surge na frente. Tem muita gente tentando enganar as pessoas apenas por diversão na internet.",Negativo
"isso não me assusta de verdade, tenho pavor dos jornais, pq dão muita ênfase.",Positivo
"Ah mas morreu uma adolescente de 17 anos, já percebeu a alimentação dessa geração. Já tomam refrigerante na mamadeira. Esse é só um exemplo.",Positivo
"quanto ao texto desde o início disse que é absurdo, mas que pode conter algumas verdades, que a real intenção é que acredite que seja mentira, vc acha que se a China realmente criou esse maldito spray, arma biológica, vão querer que o mundo acredite.",Positivo
"Fizeram da doença uma briga política,agora a cloroquina nao serve mais?? E quem foi curado com o auxilio dela? Deleta? Ah por favor,sem politicagem",Positivo
"nao fala mal do remédio do Bolsonaro... vai ser a cura para este problema. Depois que liberaram semana passada não morreu mais ninguém.... quer dizer, estes que estão morrendo é pq são PTistas e se recusam a tomar um remédio de direita inventado pelo Dr. Bolsonaro",Negativo
"Mas quem foi curado pela cloroquina? Vc tem provas disso? 80% das pessoas ficam em casa e se curam sozinha. Dos 20 % que sobram, cerca de 17% precisam ficar internados com ventiladores, mas também se curam sozinhos com os ventiladores. Aí dão cloroquina para estas pessoas que iam se curar sozinhas, e dizem que a cloroquina funciona. E vc acha mesmo que nos hospitais pelo mundo todo não tentaram isso de dar mais cedo. Veja quantas pessoas estão morrendo em vários países. Trump é um dos defensores da cloroquina, e veja a quantidade de mortes diárias por lá. Tendo disso isso, o CDC americano já deixou de recomendar a cloroquina como tratamento para Covid 19. O CDC africano fez o mesmo. Médicos de Nova York dizem não notar qualquer resultado positivo. Médicos na França e na Suécia, a mesma coisa. Tem estudo no Brasil que diz que não resulta. Tem estudo americano que também diz que não resulta.",Negativo
"ue? O davi uip mesmo afirmou que fez uso da cloroquina,ele é médico se nao acreditasee ele nao teria usado. Entre tantas outras pessoas.famosas inclusive tom hanks afirmou o uso da cloroquina. Nao faltam provas nao vc ta mal.informado",Positivo
"Fazer uso de um remédio não significa que foi o remédio que curou. O que determina se um remédio é eficaz ou não, são estudos. Até agora já existem 2 estudos que eu saiba, e ambos afirmam que não tem qualquer resultado positivo. Vc conhece algum estudo que afirme o contrário, que funcione? Com a taxa alta de recuperações que este vírus tem, se vc der água para a pessoas, ela iria recuperar. E com muita gente falando disso, quando se fica doente, a pessoa toma até veneno se tiverem falando que veneno cura.",Negativo
"meu amigo,eu to doente, tomo suco de abacaxi e fico bom, oque foi que me curou??? O abacaxi oras É simples",Positivo
"Sério? Vc falou mesmo isso? Tá doente, toma suco de abacaxi e fica bom, então foi o suco de abacaxi? Me diz aí como vc se cura de uma gripe? Suco de abacaxi também? Vc sabe que o próprio corpo cura as gripes, não sabe? Vc pode tomar remédios para aliviar os sintomas, mas nada cura gripe, além do sistema imunitário. Já ouviu falar de sistema imunitário? Vou tentar explicar novamente: 80% das pessoas ficam em casa e se curam sozinha, pelo seu sistema imunitário. Dos 20 % que sobram, cerca de 17% precisam ficar internados com ventiladores, mas também se curam sozinhos pelo seu sistema imunitário com ajuda dos ventiladores. Para estas pessoas, vc pode dar suco de abacaxi, água, cloroquina, etc, pois elas irão se curar sozinhas.",Negativo
"Um dos benefícios dos corticóides é ajudar no combate às inflamações. Um dos malefícios é deixar o sistema imunológico enfraquecido. CUIDADO, minha gente! Vamos deixar os pesquisadores em paz para estudar os melhores medicamentos.",Neutro
vc acha que pesquisador vai ler as asneira que o povo escreve aqui?! Cidadão não sabe nem escrever o português corretamente e quer discutir qual o melhor momento para ministrar o hidroxicloroquina em pacientes com o covid-19!!! Brasileiro é piada pronta!!!,Neutro
"não foi isso que quis dizer, disse para as pessoas pararem de especulação e não se automedicarem, pois pode ser perigoso.",Neutro
no final do seu post anterior..,Neutro
"deixá-los pesquisar em paz e parar de especulação, foi isso que quis dizer (e achei que estava claro)",Neutro
O corticoide tem a sua dose antiinflamatória e sua dose imunossupressora. Usando a dose ideal não abaixa a imunidade,Neutro
"se usarem doses acima do recomendado como aconteceu com a cloroquina no Amazonas, será a mesma coisa .",Neutro
https://www.youtube.com/watch?v=ImyFZ7ri8Vc&fbclid=IwAR00ntGTutiH3TOgQA18xBFpHmMnMKQ4CeGORpPYRwnYqe4-z-7sBACkS4w Como sarar de uma PNEUMONIA EM 20 MINUTOS YOUTUBE.COM Como sarar de uma PNEUMONIA EM 20 MINUTOS Como sarar de uma PNEUMONIA EM 20 MINUTOS,Neutro
A notícia não fala que a Cloroquina não funciona. Fala apenas que vão testar outro remédio para os casos graves.,Positivo
"Onde eu escrevi que a notícia fala que não funciona? Neste post, quem falou fui eu! Mas tá cheio de médicos americanos, franceses, suécos, africanos, tem também 2 estudos um brasileiro e outro americano que também dizem que não funciona.",Negativo
Ermm.. tem que ponderar... li-mi-tar..,Positivo
Vale a pena Hidroxicloroquina nas primeiras 24 horas GAZETADOPOVO.COM.BR Hidroxicloroquina nas primeiras 24 horas Hidroxicloroquina nas primeiras 24 horas,Positivo
"Cloroquina nas primeiras 24 horas? """" A opinião é do cardiologista argentino Costantino Costantini"" Opinião todo mundo tem, agora estudos que comprovem aquilo que se fala, será que tem? Vamos ver o que ele fala? """"A cloroquina deveria ser utilizada já de saída no tratamento de pacientes com sintomas típicos de Covid-19, mesmo antes da conclusão dos estudos sobre sua eficácia e seus efeitos colaterais."" Ou seja, ele fala antes de sairem resultados dos estudos. Acontece que já existem estudos que comprovam não ter qualquer resultado positivo para Covid 19. E vamos fazer o que então, ignorar o que os estudos dizem e ficar com o achismo? Nas primeiras 24 se der água, vão se curar do mesmo jeito. Não existe nenhum estudo que comprove a eficácia de cura da cloroquina. O que acontece é que cerca de 80% das pessoas infectadas se curam sozinhas, isso numa população de 210 milhões dá 168 milhões de pessoas, que vão se curar sem qualquer remédio. Depois sobram 20% de pessoas que vão precisar ficar internadas. Isso dá 42 milhões de pessoas. Deste montante de pessoas, 17 % também se curar sozinhas com ajuda de um ventilador. Apenas 3% irão morrer, tomando remédio ou não, usando ventilador ou não. Depois, existem já 3 estudos, um no Brasil, um na China e outro nos EUA que afirmam que este remédio não apresenta qualquer resultado positivo. Ainda nos EUA, temos relatos de médicos nos hospitais em Nova York que afirmam também não notar qualquer resultado positivo nos pacientes. O CDC americano até já deixou de recomendar para tratar Covid 19. E por falar em CDC, o africano fez o mesmo. Na França, em vários hospitais, os médicos também relatam o mesmo, que este remédio não tem qualquer resultado positivo. Na Suécia o mesmo. E ainda falam dos efeitos colaterais graves em vários pacientes. E na China também não notaram resultados positivos ao usar este medicamento. Não tem nada a ver com política, e sim com ciência.",Negativo
"AFINAL, O QUE SÃO OS VÍRUS? NESSE VÍDEO EXPLICO DE DA FORMA MAIS SIMPLES POSSÍVEL O QUE SÃO OS VÍRUS E COMO INFECTAM OS SERES! Compartilhe e faça com que esse conhecimento chegue a outras pessoas ! https://youtu.be/aAt-Xs9VacI O QUE SÃO OS VÍRUS? YOUTUBE.COM O QUE SÃO OS VÍRUS? O QUE SÃO OS VÍRUS?",Neutro
